,Player,Position,Age,Height,Weight,Games,Average TOI,Goals,Primary Assists,Secondary Assists,Total Assists,Points
893,Luke Philp,C,27.9,70,181,18.14374807527661,10.04732315888256,1.2393170147561658,2.2250961533189693,0.7366141439828925,2.961710297301862,4.201027312058027
894,Nick Swaney,R,26.1,70,178,24.38687553846836,10.57256028086692,1.801247892174833,1.3999072775766297,0.9864984640615637,2.3864057416381934,4.187653633813026
895,Dmitri Samorukov,D,24.3,75,188,32.97462932872772,14.427236620231996,0.8374976048825146,1.357511653219545,1.9581676389615068,3.315679292181052,4.153176897063567
896,Ryan Murray,D,30.0,73,206,22.73188358139992,14.542029326485062,0.675209834285911,1.7182166267684038,1.6977026729678177,3.4159192997362213,4.0911291340221325
897,Vinni Lettieri,C,28.6,70,184,23.88920592403412,11.505103837564587,1.766015688382402,1.3122566426920392,1.0066895153733573,2.3189461580653967,4.084961846447799
898,Adam Ginning,D,23.7,75,188,30.430022920370103,15.820456069063397,0.7627797456946255,1.3168176819890234,2.0046913129643475,3.321508994953371,4.084288740647996
899,Frederic Allard,D,25.8,73,179,31.96267318224907,13.866278194083133,0.8931996619501253,1.4295957465557858,1.7255971083928685,3.1551928549486545,4.0483925168987795
900,Glenn Gawdin,C,26.5,73,191,26.54863499507308,9.824475880856625,1.5562619902685368,1.402789304085315,1.0193920402852987,2.422181344370614,3.9784433346391506
901,Parker Wotherspoon,D,26.1,73,190,25.792368594408035,14.125662937676536,0.5953440658266878,1.2129958260429303,2.119343520280624,3.3323393463235544,3.927683412150242
902,Rourke Chartier,C,27.5,71,190,24.49526972985268,10.18355379395053,1.708138871755353,1.2910097685962572,0.9219952387168469,2.213005007313104,3.921143879068457
903,Tyler Benson,L,25.5,72,190,28.62748948717117,9.458059498474002,1.3876522391610566,1.4655235292884556,1.0551782974365167,2.5207018267249723,3.908354065886029
904,Lucas Johansen,D,25.9,74,176,29.040120698213578,14.537679350229912,0.7504202768472277,1.2217568642768584,1.9103546963838838,3.132111560660742,3.88253183750797
905,Charles Hudon,L,29.3,70,190,24.009984499573708,10.334424776010215,1.7052546759652223,1.2999925891602984,0.8747385113054599,2.1747311004657583,3.8799857764309804
906,Brad Malone,C,34.4,74,217,27.158123701572418,9.42726296356041,1.606152132310128,1.2899827254721226,0.9093706228645299,2.1993533483366523,3.8055054806467803
907,Bobby McMann,C,27.3,74,208,18.990951389402152,10.306736540287732,1.526634752142264,1.1125758305306683,1.1575391423815828,2.270114972912251,3.7967497250545152
908,Max Willman,C,28.6,72,184,21.698813618063927,10.31080942590395,1.7316411160880298,1.1501621574291025,0.882480065900416,2.0326422233295185,3.764283339417548
909,Lawrence Pilut,D,27.8,71,194,26.789615831375123,13.903549190244025,0.9707165420140129,0.8270391611727324,1.9378491840429761,2.7648883452157085,3.735604887229721
910,Josh Dunne,C,24.8,76,211,23.222300697803497,10.167166818076746,1.6433324706132444,1.1432532555153607,0.9364187239963286,2.0796719795116894,3.7230044501249338
911,Bokondji Imama,L,27.2,73,221,25.849748483181,9.312727951952489,1.7388364430913692,1.142407503644417,0.7972774931467437,1.9396849967911607,3.67852143988253
912,Maxence Guenette,D,22.4,73,181,27.76693542122841,15.12653934404254,0.81139471554144,1.1718312733550702,1.6913860871205735,2.8632173604756437,3.674612076017084
913,Hayden Hodgson,R,27.6,74,208,21.335677091002463,9.907909963991495,1.461827722513712,1.2988620477381017,0.8715590234559951,2.170421071194097,3.632248793707809
914,Jacob Moverare,D,25.1,75,210,29.81880648040772,14.832695761924144,0.7437137428914888,1.157750457753207,1.6949843703944778,2.8527348281476845,3.5964485710391734
915,Dennis Gilbert,D,26.9,74,216,26.83391803669929,12.641185967931525,0.8116846448890684,1.1937621394984481,1.5720092257543252,2.7657713652527733,3.577456010141842
916,Matthew Kessel,D,23.3,74,205,30.481618938446044,14.682352652636359,0.7550186376960694,1.1525425466690122,1.6603631444774967,2.8129056911465087,3.567924328842578
917,Byron Froese,C,32.6,73,202,18.621870372116565,10.104749772827141,1.5626141507845672,1.283737687908888,0.674273474046771,1.958011161955659,3.5206253127402265
918,Jacob Larsson,D,26.4,74,193,26.886009350180625,12.95221566579258,0.6518392401742494,1.412706912285179,1.4404979569205085,2.8532048692056877,3.505044109379937
919,CJ Suess,L,29.5,71,190,22.15510768006742,9.755095042624278,1.4267474606330595,1.212243420000804,0.8462514756560591,2.058494895656863,3.4852423562899224
920,Justin Kirkland,C,27.2,75,183,21.791560173034668,9.299289117336272,1.4590103611774419,1.174226839319331,0.8480204336845106,2.0222472730038414,3.4812576341812833
921,Jeffrey Viel,L,26.7,74,205,22.1712145819664,9.493137185234577,1.6604013862936668,0.9892329438721014,0.8078065414880982,1.7970394853601994,3.4574408716538665
922,Callahan Burke,C,26.5,70,183,22.076353683829307,9.963440132804214,1.4700752149409473,1.1634770351608024,0.8233654305193754,1.9868424656801777,3.456917680621125
923,Steven Santini,D,28.6,74,209,20.446097726106643,13.798633859193535,0.49006769318148447,1.8561653753564282,1.071645202399191,2.9278105777556194,3.417878270937104
924,Jeremy Davies,D,26.8,71,180,25.12325674605369,14.643470759138465,0.7573373144293978,1.0885034440817256,1.4873900786673142,2.57589352274904,3.3332308371784376
925,Cole Bardreau,C,30.2,72,186,19.753278331458567,9.733715192493053,1.40824948912352,1.1168426822846798,0.7852430942941141,1.9020857765787937,3.3103352657023137
926,Libor Hajek,D,25.7,74,209,27.43314649438858,13.58026143641444,1.0659001355217264,0.8726039078418899,1.3538995318627478,2.2265034397046377,3.292403575226364
927,Nick DeSimone,D,28.9,74,185,28.30633898305893,13.802395655473228,0.696241320877872,1.1929133470480295,1.3988051298102053,2.591718476858235,3.287959797736107
928,Anton Levtchi,L,27.8,72,185,19.698279729887844,10.465850960977377,1.382719058578585,1.0703011057651397,0.8127751465502728,1.8830762523154125,3.2657953108939974
929,Markus Niemelainen,D,25.3,78,190,32.188406447410586,13.633767304204405,0.8245223193886903,1.0821461024416692,1.321009239810167,2.403155342251836,3.2276776616405263
930,Jean-Sebastien Dea,C,29.6,71,174,18.55902620100975,10.05790923593985,1.362148623448322,1.1258173478368672,0.7245367466007295,1.8503540944375967,3.2125027178859185
931,Dakota Mermis,D,29.7,72,195,26.688503308057783,14.302461916888133,0.6082786369796536,1.1976548544623251,1.3778780276339224,2.5755328820962475,3.183811519075901
932,Ross Johnston,L,29.6,77,230,23.24320012110472,8.74700281927851,0.8047943010050839,1.533910832199398,0.769144417363962,2.30305524956336,3.1078495505684436
933,Mark Borowiecki,D,34.2,74,204,25.61590706408024,14.022948928754774,0.7669386455811366,0.925382559965998,1.3978634214661125,2.3232459814321107,3.0901846270132474
934,Nikita Soshnikov,R,30.0,71,190,18.71890460109711,10.469251010019331,1.3352074312987214,0.9921636425239877,0.7457240451540619,1.7378876876780496,3.073095118976771
935,Anton Blidh,L,28.6,73,197,23.41026207470894,9.349866298227571,1.1656564925484223,1.055888110236893,0.778776821145776,1.834664931382669,3.0003214239310916
936,Taylor Fedun,D,35.3,73,200,20.767547512412072,13.307110581854356,0.6333193111316431,1.1640751986747175,1.1915933514029824,2.3556685500777,2.988987861209343
937,Dennis Cholowski,D,25.6,74,210,24.18443403464556,14.565271962448954,0.6883667758438684,0.9436672344868787,1.3564545942177717,2.3001218287046505,2.988488604548519
938,Taro Hirose,L,27.3,70,162,19.216582551866768,11.04241786177829,1.1834712780703598,0.9968833717075307,0.7826856346888384,1.7795690063963692,2.9630402844667287
939,Austin Strand,D,26.6,75,215,23.84286585402489,13.843402417842299,0.6284917453848375,1.0256424654848857,1.2889511026058598,2.3145935680907455,2.943085313475583
940,Maxime Lajoie,D,25.9,73,196,27.4640986058712,12.426135448374787,0.7088261571156554,0.9993318412498486,1.2345994364021466,2.2339312776519953,2.9427574347676506
941,Jason Demers,D,35.3,73,195,24.230902505755424,14.259798690956085,0.6713439639430386,0.9695474974914886,1.2491382763469314,2.21868577383842,2.8900297377814583
942,Dan Renouf,D,29.3,73,198,23.37624193179608,13.316591000339947,0.6442800968172249,1.0509083863581998,1.1911354124965954,2.2420437988547954,2.88632389567202
943,Gustav Olofsson,D,28.8,74,199,26.177082795262336,13.304450971647166,0.6372202149495041,0.9288179020925541,1.250834701607262,2.1796526036998163,2.8168728186493204
944,Noah Juulsen,D,26.5,74,201,23.408915274620057,14.55296645611548,0.5619489916111524,0.8941223083897247,1.2313936774625847,2.125515985852309,2.6874649774634616
945,Roland McKeown,D,27.7,73,195,23.65285121035576,13.859251113209872,0.5435985017768993,0.9220508525347844,1.2105440487415349,2.1325949012763195,2.676193403053219
946,Dylan McIlrath,D,31.4,77,232,19.241923866212367,14.090267816128208,0.4862886138363859,0.6152049935779278,1.525554541151214,2.140759534729142,2.6270481485655277
947,Billy Sweezey,D,27.6,73,206,18.40607272601128,15.38813009172678,0.4093381474420851,0.75757574057808,1.3950100155769214,2.1525857561550015,2.5619239035970867
948,Kevin Gravel,D,31.6,76,205,21.288231980443,14.571742469820194,0.56561898672958,0.9613865161516634,1.034191951600779,1.9955784677524422,2.561197454482022
949,Alex Barr��-Boulet,C,26.4,70,180,21.445259123325343,11.236122983299198,1.043062679304693,0.947598833725873,0.5336309785002892,1.4812298122261622,2.524292491530855
950,Dillon Heatherington,D,28.4,76,215,21.367736988030373,13.32441675377218,0.5588786501651609,0.7243003112520529,1.0289573928258595,1.7532577040779125,2.3121363542430733
