,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PK ATOI,Y2 PK ATOI,Y3 PK ATOI,Y4 PK ATOI,Y5 PK ATOI,Y1 PK A1/60,Y2 PK A1/60,Y3 PK A1/60,Y4 PK A1/60,Y5 PK A1/60,Y1 PK A2/60,Y2 PK A2/60,Y3 PK A2/60,Y4 PK A2/60,Y5 PK A2/60
Adam Larsson 2020,Adam Larsson,2020,D,26.884,75,209,82.0,79.0,63.0,82,57,3.3533,1.5996,2.4135,2.0163,1.6776,0.0,0.0,0.0,0.3629,0.0,0.2182,0.0,0.0,0.0,0.0
Adam Larsson 2021,Adam Larsson,2021,D,27.886,75,209,79.0,63.0,82.0,57,82,1.5996,2.4135,2.0163,1.6776,2.3342,0.0,0.0,0.3629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Larsson 2022,Adam Larsson,2022,D,28.885,75,209,63.0,82.0,57.0,82,82,2.4135,2.0163,1.6776,2.3342,2.5293,0.0,0.3629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Larsson 2023,Adam Larsson,2023,D,29.884,75,209,82.0,57.0,82.0,82,82,2.0163,1.6776,2.3342,2.5293,2.8167,0.3629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonas Brodin 2015,Jonas Brodin,2015,D,21.222,74,196,,,76.0,79,71,,,2.0315,2.2717,2.2336,,,0.0,0.0,0.0,,,0.0,0.0,0.3783
Jonas Brodin 2016,Jonas Brodin,2016,D,22.221,74,196,,76.0,79.0,71,68,,2.0315,2.2717,2.2336,1.7623,,0.0,0.0,0.0,0.0,,0.0,0.0,0.3783,0.0
Jonas Brodin 2017,Jonas Brodin,2017,D,23.223,74,196,76.0,79.0,71.0,68,68,2.0315,2.2717,2.2336,1.7623,1.8613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3783,0.0,0.0
Jonas Brodin 2018,Jonas Brodin,2018,D,24.222,74,196,79.0,71.0,68.0,68,73,2.2717,2.2336,1.7623,1.8613,2.3986,0.0,0.0,0.0,0.0,0.0,0.0,0.3783,0.0,0.0,0.0
Jonas Brodin 2019,Jonas Brodin,2019,D,25.222,74,196,71.0,68.0,68.0,73,82,2.2336,1.7623,1.8613,2.3986,2.1179,0.0,0.0,0.0,0.0,0.0,0.3783,0.0,0.0,0.0,0.0
Jonas Brodin 2020,Jonas Brodin,2020,D,26.221,74,196,68.0,68.0,73.0,82,81,1.7623,1.8613,2.3986,2.1179,2.065,0.0,0.0,0.0,0.0,0.4211,0.0,0.0,0.0,0.0,0.4211
Jonas Brodin 2021,Jonas Brodin,2021,D,27.223,74,196,68.0,73.0,82.0,81,77,1.8613,2.3986,2.1179,2.065,2.1484,0.0,0.0,0.0,0.4211,0.0,0.0,0.0,0.0,0.4211,0.0
Jonas Brodin 2022,Jonas Brodin,2022,D,28.223,74,196,73.0,82.0,81.0,77,73,2.3986,2.1179,2.065,2.1484,2.5541,0.0,0.0,0.4211,0.0,0.0,0.0,0.0,0.4211,0.0,0.3218
Jonas Brodin 2023,Jonas Brodin,2023,D,29.222,74,196,82.0,81.0,77.0,73,60,2.1179,2.065,2.1484,2.5541,2.9606,0.0,0.4211,0.0,0.0,0.3378,0.0,0.4211,0.0,0.3218,0.3378
Jamie Oleksiak 2023,Jamie Oleksiak,2023,D,29.778,79,257,57.0,81.0,82.0,72,75,0.3544,0.5618,1.4783,1.7551,2.8702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4748,0.0
Connor Murphy 2016,Connor Murphy,2016,D,22.517,76,212,,,30.0,73,78,,,1.85,1.726,2.135,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Connor Murphy 2017,Connor Murphy,2017,D,23.519,76,212,,30.0,73.0,78,77,,1.85,1.726,2.135,1.8537,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Connor Murphy 2018,Connor Murphy,2018,D,24.518,76,212,30.0,73.0,78.0,77,76,1.85,1.726,2.135,1.8537,1.1224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Connor Murphy 2019,Connor Murphy,2019,D,25.517,76,212,73.0,78.0,77.0,76,52,1.726,2.135,1.8537,1.1224,2.0923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Connor Murphy 2020,Connor Murphy,2020,D,26.517,76,212,78.0,77.0,76.0,52,68,2.135,1.8537,1.1224,2.0923,2.8072,0.0,0.0,0.0,0.0,0.3685,0.0,0.0,0.0,0.0,0.0
Connor Murphy 2021,Connor Murphy,2021,D,27.519,76,212,77.0,76.0,52.0,68,71,1.8537,1.1224,2.0923,2.8072,2.733,0.0,0.0,0.0,0.3685,0.448,0.0,0.0,0.0,0.0,0.0
Connor Murphy 2022,Connor Murphy,2022,D,28.518,76,212,76.0,52.0,68.0,71,57,1.1224,2.0923,2.8072,2.733,2.6848,0.0,0.0,0.3685,0.448,0.0,0.0,0.0,0.0,0.0,0.0
Connor Murphy 2023,Connor Murphy,2023,D,29.518,76,212,52.0,68.0,71.0,57,80,2.0923,2.8072,2.733,2.6848,2.1075,0.0,0.3685,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Murray 2018,Ryan Murray,2018,D,24.012,73,206,66.0,12.0,82.0,60,44,1.7379,1.7292,2.1098,1.8775,2.0208,0.5231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5326,0.0
Ryan Murray 2019,Ryan Murray,2019,D,25.011,73,206,12.0,82.0,60.0,44,56,1.7292,2.1098,1.8775,2.0208,2.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5326,0.0,0.0
Ryan Murray 2020,Ryan Murray,2020,D,26.01,73,206,82.0,60.0,44.0,56,31,2.1098,1.8775,2.0208,2.528,2.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.5326,0.0,0.0,0.0
Ryan Murray 2021,Ryan Murray,2021,D,27.012,73,206,60.0,44.0,56.0,31,70,1.8775,2.0208,2.528,2.0265,1.7073,0.0,0.0,0.0,0.0,0.0,0.5326,0.0,0.0,0.0,0.0
Morgan Rielly 2017,Morgan Rielly,2017,D,22.566,73,222,,73.0,81.0,82,76,,0.1411,0.7623,2.3689,2.3487,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Morgan Rielly 2018,Morgan Rielly,2018,D,23.565,73,222,73.0,81.0,82.0,76,76,0.1411,0.7623,2.3689,2.3487,1.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morgan Rielly 2019,Morgan Rielly,2019,D,24.565,73,222,81.0,82.0,76.0,76,82,0.7623,2.3689,2.3487,1.152,1.0752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morgan Rielly 2020,Morgan Rielly,2020,D,25.564,73,222,82.0,76.0,76.0,82,55,2.3689,2.3487,1.152,1.0752,1.9858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hampus Lindholm 2017,Hampus Lindholm,2017,D,22.697,76,215,,78.0,78.0,80,66,,0.4596,1.9741,2.1625,2.4237,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Hampus Lindholm 2018,Hampus Lindholm,2018,D,23.697,76,215,78.0,78.0,80.0,66,69,0.4596,1.9741,2.1625,2.4237,2.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hampus Lindholm 2019,Hampus Lindholm,2019,D,24.696,76,215,78.0,80.0,66.0,69,76,1.9741,2.1625,2.4237,2.378,3.0629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2578
Hampus Lindholm 2020,Hampus Lindholm,2020,D,25.695,76,215,80.0,66.0,69.0,76,64,2.1625,2.4237,2.378,3.0629,2.6727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2578,0.8163
Matt Dumba 2022,Matt Dumba,2022,D,27.188,72,181,82.0,32.0,81.0,74,57,1.8234,1.5443,1.1336,1.8657,2.024,0.4013,0.0,0.7671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Dumba 2023,Matt Dumba,2023,D,28.187,72,181,32.0,81.0,74.0,57,79,1.5443,1.1336,1.8657,2.024,1.8165,0.0,0.7671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brady Skjei 2020,Brady Skjei,2020,D,25.517,75,210,7.0,80.0,82.0,78,79,2.4833,0.2898,1.5118,2.2286,2.5453,0.0,0.0,0.0,0.0,0.3518,0.0,0.0,0.0,0.3452,0.3518
Brady Skjei 2021,Brady Skjei,2021,D,26.52,75,210,80.0,82.0,78.0,79,76,0.2898,1.5118,2.2286,2.5453,2.7186,0.0,0.0,0.0,0.3518,0.0,0.0,0.0,0.3452,0.3518,0.4244
Brady Skjei 2022,Brady Skjei,2022,D,27.519,75,210,82.0,78.0,79.0,76,82,1.5118,2.2286,2.5453,2.7186,2.4848,0.0,0.0,0.3518,0.0,0.0,0.0,0.3452,0.3518,0.4244,0.0
Brady Skjei 2023,Brady Skjei,2023,D,28.518,75,210,78.0,79.0,76.0,82,81,2.2286,2.5453,2.7186,2.4848,2.3148,0.0,0.3518,0.0,0.0,0.0,0.3452,0.3518,0.4244,0.0,0.0
Olli Maatta 2018,Olli Maatta,2018,D,23.111,74,207,78.0,20.0,67.0,55,82,1.1098,2.3017,1.7963,2.3161,1.4207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4985,0.0,0.0
Olli Maatta 2019,Olli Maatta,2019,D,24.11,74,207,20.0,67.0,55.0,82,60,2.3017,1.7963,2.3161,1.4207,2.0206,0.0,0.0,0.0,0.0,0.0,0.0,0.4985,0.0,0.0,0.0
Olli Maatta 2020,Olli Maatta,2020,D,25.11,74,207,67.0,55.0,82.0,60,76,1.7963,2.3161,1.4207,2.0206,1.9308,0.0,0.0,0.0,0.0,0.4781,0.4985,0.0,0.0,0.0,0.4781
Olli Maatta 2021,Olli Maatta,2021,D,26.112,74,207,55.0,82.0,60.0,76,60,2.3161,1.4207,2.0206,1.9308,1.3569,0.0,0.0,0.0,0.4781,0.0,0.0,0.0,0.0,0.4781,0.0
Olli Maatta 2022,Olli Maatta,2022,D,27.111,74,207,82.0,60.0,76.0,60,66,1.4207,2.0206,1.9308,1.3569,1.7828,0.0,0.0,0.4781,0.0,0.0,0.0,0.0,0.4781,0.0,0.0
Olli Maatta 2023,Olli Maatta,2023,D,28.11,74,207,60.0,76.0,60.0,66,78,2.0206,1.9308,1.3569,1.7828,1.6162,0.0,0.4781,0.0,0.0,0.0,0.0,0.4781,0.0,0.0,0.0
Mike Matheson 2020,Mike Matheson,2020,D,25.591,74,193,,,81.0,75,69,,,1.799,2.412,1.2184,,,0.4118,0.3317,0.0,,,0.0,0.3317,0.0
Cody Ceci 2016,Cody Ceci,2016,D,21.777,74,210,,,49.0,81,75,,,1.751,2.3562,2.468,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Cody Ceci 2017,Cody Ceci,2017,D,22.78,74,210,,49.0,81.0,75,79,,1.751,2.3562,2.468,3.0487,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.4982
Cody Ceci 2018,Cody Ceci,2018,D,23.779,74,210,49.0,81.0,75.0,79,82,1.751,2.3562,2.468,3.0487,2.7776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4982,0.0
Cody Ceci 2019,Cody Ceci,2019,D,24.778,74,210,81.0,75.0,79.0,82,74,2.3562,2.468,3.0487,2.7776,2.5128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4982,0.0,0.0
Cody Ceci 2020,Cody Ceci,2020,D,25.778,74,210,75.0,79.0,82.0,74,66,2.468,3.0487,2.7776,2.5128,2.8652,0.0,0.0,0.0,0.0,0.0,0.0,0.4982,0.0,0.0,0.0
Cody Ceci 2021,Cody Ceci,2021,D,26.78,74,210,79.0,82.0,74.0,66,77,3.0487,2.7776,2.5128,2.8652,2.4601,0.0,0.0,0.0,0.0,0.0,0.4982,0.0,0.0,0.0,0.0
Cody Ceci 2022,Cody Ceci,2022,D,27.779,74,210,82.0,74.0,66.0,77,78,2.7776,2.5128,2.8652,2.4601,2.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8866
Cody Ceci 2023,Cody Ceci,2023,D,28.778,74,210,74.0,66.0,77.0,78,80,2.5128,2.8652,2.4601,2.603,2.9217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8866,0.0
Jacob Trouba 2016,Jacob Trouba,2016,D,21.594,75,203,,,65.0,65,81,,,2.9323,3.3708,2.734,,,0.0,0.0,0.2709,,,0.0,0.0,0.0
Jacob Trouba 2017,Jacob Trouba,2017,D,22.596,75,203,,65.0,65.0,81,60,,2.9323,3.3708,2.734,2.9942,,0.0,0.0,0.2709,0.334,,0.0,0.0,0.0,0.0
Jacob Trouba 2018,Jacob Trouba,2018,D,23.595,75,203,65.0,65.0,81.0,60,55,2.9323,3.3708,2.734,2.9942,2.5148,0.0,0.0,0.2709,0.334,0.0,0.0,0.0,0.0,0.0,0.4338
Jacob Trouba 2019,Jacob Trouba,2019,D,24.595,75,203,65.0,81.0,60.0,55,82,3.3708,2.734,2.9942,2.5148,2.4872,0.0,0.2709,0.334,0.0,0.2942,0.0,0.0,0.0,0.4338,0.2942
Jacob Trouba 2020,Jacob Trouba,2020,D,25.594,75,203,81.0,60.0,55.0,82,82,2.734,2.9942,2.5148,2.4872,2.4902,0.2709,0.334,0.0,0.2942,0.0,0.0,0.0,0.4338,0.2942,0.6884
Jacob Trouba 2021,Jacob Trouba,2021,D,26.596,75,203,60.0,55.0,82.0,82,55,2.9942,2.5148,2.4872,2.4902,2.275,0.334,0.0,0.2942,0.0,0.0,0.0,0.4338,0.2942,0.6884,0.0
Jacob Trouba 2022,Jacob Trouba,2022,D,27.596,75,203,55.0,82.0,82.0,55,81,2.5148,2.4872,2.4902,2.275,2.0805,0.0,0.2942,0.0,0.0,0.356,0.4338,0.2942,0.6884,0.0,0.356
Jacob Trouba 2023,Jacob Trouba,2023,D,28.595,75,203,82.0,82.0,55.0,81,82,2.4872,2.4902,2.275,2.0805,2.0575,0.2942,0.0,0.0,0.356,0.3556,0.2942,0.6884,0.0,0.356,0.0
Colton Parayko 2018,Colton Parayko,2018,D,24.389,78,228,,,79.0,81,82,,,0.9802,2.1202,1.9112,,,0.0,0.3494,0.0,,,0.0,0.0,0.0
Colton Parayko 2019,Colton Parayko,2019,D,25.389,78,228,,79.0,81.0,82,80,,0.9802,2.1202,1.9112,1.4179,,0.0,0.3494,0.0,0.0,,0.0,0.0,0.0,0.5289
Colton Parayko 2020,Colton Parayko,2020,D,26.388,78,228,79.0,81.0,82.0,80,75,0.9802,2.1202,1.9112,1.4179,1.9714,0.0,0.3494,0.0,0.0,0.4756,0.0,0.0,0.0,0.5289,0.0
Colton Parayko 2021,Colton Parayko,2021,D,27.39,78,228,81.0,82.0,80.0,75,46,2.1202,1.9112,1.4179,1.9714,2.1187,0.3494,0.0,0.0,0.4756,0.0,0.0,0.0,0.5289,0.0,0.0
Colton Parayko 2022,Colton Parayko,2022,D,28.39,78,228,82.0,80.0,75.0,46,80,1.9112,1.4179,1.9714,2.1187,2.0098,0.0,0.0,0.4756,0.0,0.0,0.0,0.5289,0.0,0.0,0.0
Colton Parayko 2023,Colton Parayko,2023,D,29.389,78,228,80.0,75.0,46.0,80,79,1.4179,1.9714,2.1187,2.0098,1.9226,0.0,0.4756,0.0,0.0,0.0,0.5289,0.0,0.0,0.0,0.395
Esa Lindell 2019,Esa Lindell,2019,D,24.359,75,220,,4.0,73.0,80,82,,0.4042,2.045,1.9221,3.2323,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Esa Lindell 2020,Esa Lindell,2020,D,25.359,75,220,4.0,73.0,80.0,82,81,0.4042,2.045,1.9221,3.2323,3.7971,0.0,0.0,0.0,0.0,0.458,0.0,0.0,0.0,0.0,0.229
Esa Lindell 2021,Esa Lindell,2021,D,26.361,75,220,73.0,80.0,82.0,81,82,2.045,1.9221,3.2323,3.7971,2.9643,0.0,0.0,0.0,0.458,0.0,0.0,0.0,0.0,0.229,0.0
Esa Lindell 2022,Esa Lindell,2022,D,27.36,75,220,80.0,82.0,81.0,82,76,1.9221,3.2323,3.7971,2.9643,2.6533,0.0,0.0,0.458,0.0,0.0,0.0,0.0,0.229,0.0,0.5951
Esa Lindell 2023,Esa Lindell,2023,D,28.359,75,220,82.0,81.0,82.0,76,82,3.2323,3.7971,2.9643,2.6533,3.5852,0.0,0.458,0.0,0.0,0.0,0.0,0.229,0.0,0.5951,0.4082
Adam Pelech 2020,Adam Pelech,2020,D,25.126,75,210,9.0,44.0,78.0,78,44,1.887,0.9773,2.2622,1.6107,2.7851,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,1.1339
Adam Pelech 2021,Adam Pelech,2021,D,26.128,75,210,44.0,78.0,78.0,44,82,0.9773,2.2622,1.6107,2.7851,2.1676,0.0,0.34,0.0,0.0,0.4943,0.0,0.0,0.0,1.1339,0.0
Adam Pelech 2022,Adam Pelech,2022,D,27.127,75,210,78.0,78.0,44.0,82,78,2.2622,1.6107,2.7851,2.1676,2.2774,0.34,0.0,0.0,0.4943,0.0,0.0,0.0,1.1339,0.0,0.6755
Adam Pelech 2023,Adam Pelech,2023,D,28.127,75,210,78.0,44.0,82.0,78,61,1.6107,2.7851,2.1676,2.2774,2.5336,0.0,0.0,0.4943,0.0,0.0,0.0,1.1339,0.0,0.6755,0.3882
Damon Severson 2021,Damon Severson,2021,D,26.153,74,205,80.0,76.0,82.0,81,82,0.3063,0.38,1.4789,2.4763,2.0503,0.0,0.0,0.4948,0.0,0.5226,0.0,0.0,0.0,0.0,0.0
Damon Severson 2022,Damon Severson,2022,D,27.152,74,205,76.0,82.0,81.0,82,80,0.38,1.4789,2.4763,2.0503,2.5498,0.0,0.4948,0.0,0.5226,0.2941,0.0,0.0,0.0,0.0,0.0
Damon Severson 2023,Damon Severson,2023,D,28.151,74,205,82.0,81.0,82.0,80,81,1.4789,2.4763,2.0503,2.5498,1.0315,0.4948,0.0,0.5226,0.2941,0.0,0.0,0.0,0.0,0.0,0.0
Jake McCabe 2018,Jake McCabe,2018,D,23.971,73,204,7.0,2.0,77.0,76,53,0.869,0.3167,1.4359,1.6522,1.9261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake McCabe 2019,Jake McCabe,2019,D,24.97,73,204,2.0,77.0,76.0,53,59,0.3167,1.4359,1.6522,1.9261,2.1444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake McCabe 2020,Jake McCabe,2020,D,25.969,73,204,77.0,76.0,53.0,59,77,1.4359,1.6522,1.9261,2.1444,2.2715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaccob Slavin 2018,Jaccob Slavin,2018,D,23.42,75,207,,,63.0,82,82,,,2.1058,3.1165,2.6067,,,0.0,0.2348,0.0,,,0.4523,0.4696,0.0
Jaccob Slavin 2019,Jaccob Slavin,2019,D,24.42,75,207,,63.0,82.0,82,82,,2.1058,3.1165,2.6067,2.4035,,0.0,0.2348,0.0,0.3044,,0.4523,0.4696,0.0,0.0
Jaccob Slavin 2020,Jaccob Slavin,2020,D,25.419,75,207,63.0,82.0,82.0,82,80,2.1058,3.1165,2.6067,2.4035,3.076,0.0,0.2348,0.0,0.3044,0.2869,0.4523,0.4696,0.0,0.0,0.0
Jaccob Slavin 2021,Jaccob Slavin,2021,D,26.421,75,207,82.0,82.0,82.0,80,76,3.1165,2.6067,2.4035,3.076,2.7317,0.2348,0.0,0.3044,0.2869,0.0,0.4696,0.0,0.0,0.0,0.4224
Jaccob Slavin 2022,Jaccob Slavin,2022,D,27.42,75,207,82.0,82.0,80.0,76,79,2.6067,2.4035,3.076,2.7317,3.2371,0.0,0.3044,0.2869,0.0,0.0,0.0,0.0,0.0,0.4224,0.4692
Jaccob Slavin 2023,Jaccob Slavin,2023,D,28.42,75,207,82.0,80.0,76.0,79,76,2.4035,3.076,2.7317,3.2371,2.7066,0.3044,0.2869,0.0,0.0,0.2917,0.0,0.0,0.4224,0.4692,0.0
Matthew Benning 2023,Matthew Benning,2023,D,28.354,73,203,70.0,50.0,76.0,65,77,1.2479,0.6694,1.9699,2.2005,2.8188,0.0,0.0,0.0,0.0,0.2764,0.6869,0.0,0.5857,0.0,0.0
Ben Hutton 2020,Ben Hutton,2020,D,26.448,75,201,75.0,71.0,61.0,69,76,0.9093,0.5392,1.5888,2.2944,1.3867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6191,0.379,0.0
Ben Hutton 2021,Ben Hutton,2021,D,27.45,75,201,71.0,61.0,69.0,76,55,0.5392,1.5888,2.2944,1.3867,2.332,0.0,0.0,0.0,0.0,0.0,0.0,0.6191,0.379,0.0,0.0
Nate Schmidt 2020,Nate Schmidt,2020,D,28.212,72,195,72.0,60.0,76.0,61,69,1.3468,0.7114,1.9134,1.4899,1.5754,0.0,1.4057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Schmidt 2021,Nate Schmidt,2021,D,29.214,72,195,60.0,76.0,61.0,69,79,0.7114,1.9134,1.4899,1.5754,1.733,1.4057,0.0,0.0,0.0,0.6411,0.0,0.0,0.0,0.0,0.0
Nate Schmidt 2022,Nate Schmidt,2022,D,30.213,72,195,76.0,61.0,69.0,79,77,1.9134,1.4899,1.5754,1.733,0.668,0.0,0.0,0.0,0.6411,1.1666,0.0,0.0,0.0,0.0,0.0
Nate Schmidt 2023,Nate Schmidt,2023,D,31.212,72,195,61.0,69.0,79.0,77,71,1.4899,1.5754,1.733,0.668,1.0904,0.0,0.0,0.6411,1.1666,0.0,0.0,0.0,0.0,0.0,0.0
MacKenzie Weegar 2021,MacKenzie Weegar,2021,D,26.733,72,206,3.0,60.0,64.0,53,79,,0.1531,1.4547,1.7681,2.654,,0.0,0.0,0.0,0.4187,,0.0,0.0,0.0,0.4187
MacKenzie Weegar 2022,MacKenzie Weegar,2022,D,27.732,72,206,60.0,64.0,53.0,79,80,0.1531,1.4547,1.7681,2.654,2.7337,0.0,0.0,0.0,0.4187,0.0,0.0,0.0,0.0,0.4187,0.2743
MacKenzie Weegar 2023,MacKenzie Weegar,2023,D,28.732,72,206,64.0,53.0,79.0,80,81,1.4547,1.7681,2.654,2.7337,1.7179,0.0,0.0,0.4187,0.0,0.0,0.0,0.0,0.4187,0.2743,0.4312
Connor Clifton 2023,Connor Clifton,2023,D,27.429,71,190,19.0,36.0,64.0,60,78,0.6395,0.4565,1.3265,1.2131,1.3141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.028,0.0,0.0
Carson Soucy 2022,Carson Soucy,2022,D,27.182,77,208,3.0,,64.0,73,64,0.6278,,1.1664,0.9757,1.5279,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.6136
Carson Soucy 2023,Carson Soucy,2023,D,28.181,77,208,,64.0,73.0,64,78,,1.1664,0.9757,1.5279,1.7098,,0.0,0.0,0.0,0.4499,,0.0,0.0,0.6136,0.0
Josh Brown 2023,Josh Brown,2023,D,28.693,77,220,37.0,66.0,38.0,52,68,0.8613,0.4211,2.1429,1.8003,2.7848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Graves 2022,Ryan Graves,2022,D,26.366,77,220,,26.0,81.0,79,75,,1.216,2.8145,3.2812,2.44,,0.0,0.0,0.0,0.0,,0.0,0.6179,0.0,0.0
Ryan Graves 2023,Ryan Graves,2023,D,27.366,77,220,26.0,81.0,79.0,75,78,1.216,2.8145,3.2812,2.44,2.4047,0.0,0.0,0.0,0.0,0.3199,0.0,0.6179,0.0,0.0,0.3199
Robert Hagg 2020,Robert Hagg,2020,D,24.644,74,210,,1.0,70.0,82,57,,1.5667,1.6055,1.7736,1.1289,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Robert Hagg 2021,Robert Hagg,2021,D,25.646,74,210,1.0,70.0,82.0,57,49,1.5667,1.6055,1.7736,1.1289,1.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Hagg 2022,Robert Hagg,2022,D,26.645,74,210,70.0,82.0,57.0,49,64,1.6055,1.7736,1.1289,1.673,1.9107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Pesce 2018,Brett Pesce,2018,D,22.878,75,206,,,69.0,82,65,,,1.1227,2.1717,2.3528,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Brett Pesce 2019,Brett Pesce,2019,D,23.877,75,206,,69.0,82.0,65,73,,1.1227,2.1717,2.3528,2.5007,,0.0,0.0,0.0,0.3287,,0.0,0.0,0.0,0.3287
Brett Pesce 2020,Brett Pesce,2020,D,24.877,75,206,69.0,82.0,65.0,73,71,1.1227,2.1717,2.3528,2.5007,3.2369,0.0,0.0,0.0,0.3287,0.3039,0.0,0.0,0.0,0.3287,0.3039
Brett Pesce 2021,Brett Pesce,2021,D,25.879,75,206,82.0,65.0,73.0,71,80,2.1717,2.3528,2.5007,3.2369,3.143,0.0,0.0,0.3287,0.3039,0.0,0.0,0.0,0.3287,0.3039,0.0
Brett Pesce 2022,Brett Pesce,2022,D,26.878,75,206,65.0,73.0,71.0,80,70,2.3528,2.5007,3.2369,3.143,2.805,0.0,0.3287,0.3039,0.0,0.0,0.0,0.3287,0.3039,0.0,0.0
Brett Pesce 2023,Brett Pesce,2023,D,27.878,75,206,73.0,71.0,80.0,70,82,2.5007,3.2369,3.143,2.805,2.4085,0.3287,0.3039,0.0,0.0,0.3038,0.3287,0.3039,0.0,0.0,0.3038
Seth Jones 2016,Seth Jones,2016,D,20.994,76,213,,,77.0,82,81,,,1.6597,1.6726,2.0309,,,0.0,0.0,0.3647,,,0.0,0.0,0.0
Seth Jones 2017,Seth Jones,2017,D,21.996,76,213,,77.0,82.0,81,75,,1.6597,1.6726,2.0309,2.1256,,0.0,0.0,0.3647,0.0,,0.0,0.0,0.0,0.0
Seth Jones 2018,Seth Jones,2018,D,22.996,76,213,77.0,82.0,81.0,75,78,1.6597,1.6726,2.0309,2.1256,1.8231,0.0,0.0,0.3647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seth Jones 2019,Seth Jones,2019,D,23.995,76,213,82.0,81.0,75.0,78,75,1.6726,2.0309,2.1256,1.8231,2.2904,0.0,0.3647,0.0,0.0,0.6986,0.0,0.0,0.0,0.0,0.3493
Seth Jones 2020,Seth Jones,2020,D,24.995,76,213,81.0,75.0,78.0,75,66,2.0309,2.1256,1.8231,2.2904,2.4658,0.3647,0.0,0.0,0.6986,0.4345,0.0,0.0,0.0,0.3493,0.0
Seth Jones 2021,Seth Jones,2021,D,25.997,76,213,75.0,78.0,75.0,66,82,2.1256,1.8231,2.2904,2.4658,2.0021,0.0,0.0,0.6986,0.4345,0.0,0.0,0.0,0.3493,0.0,0.0
Seth Jones 2022,Seth Jones,2022,D,26.996,76,213,78.0,75.0,66.0,82,78,1.8231,2.2904,2.4658,2.0021,1.8821,0.0,0.6986,0.4345,0.0,0.4087,0.0,0.3493,0.0,0.0,0.0
Seth Jones 2023,Seth Jones,2023,D,27.995,76,213,75.0,66.0,82.0,78,72,2.2904,2.4658,2.0021,1.8821,1.913,0.6986,0.4345,0.0,0.4087,0.0,0.3493,0.0,0.0,0.0,0.4356
