,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PK ATOI,Y2 PK ATOI,Y3 PK ATOI,Y4 PK ATOI,Y5 PK ATOI,Y1 PK A1/60,Y2 PK A1/60,Y3 PK A1/60,Y4 PK A1/60,Y5 PK A1/60,Y1 PK A2/60,Y2 PK A2/60,Y3 PK A2/60,Y4 PK A2/60,Y5 PK A2/60
Dominic Moore 2012,Dominic Moore,2012,C,31.16,72,192,68.0,81.0,69.0,77,79,1.4593,2.3183,1.3894,2.1009,1.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominic Moore 2018,Dominic Moore,2018,C,37.162,72,192,73.0,82.0,80.0,82,50,1.6621,2.1087,2.1606,1.9679,1.2333,0.989,0.0,0.0,0.0,0.973,0.0,0.0,0.0,0.3718,0.0
Brooks Laich 2012,Brooks Laich,2012,C,28.275,74,200,82.0,82.0,78.0,82,82,2.5711,2.9439,2.1045,2.2807,2.4748,0.0,0.2486,0.3655,0.6417,0.0,0.0,0.0,0.0,0.0,0.0
Scottie Upshall 2017,Scottie Upshall,2017,R,32.987,72,200,46.0,76.0,63.0,70,73,1.2346,1.2493,1.2759,1.2502,1.7719,0.0,0.0,0.0,2.0568,0.0,0.0,0.0,0.0,0.0,0.0
Scottie Upshall 2018,Scottie Upshall,2018,R,33.986,72,200,76.0,63.0,70.0,73,63,1.2493,1.2759,1.2502,1.7719,1.3762,0.0,0.0,2.0568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Stajan 2012,Matt Stajan,2012,C,27.784,73,195,82.0,76.0,82.0,76,61,2.9902,1.6336,1.315,0.72,1.0145,0.0,0.9666,1.1128,0.0,0.0,0.0,0.0,0.0,1.0966,0.0
Matt Stajan 2013,Matt Stajan,2013,C,28.787,73,195,76.0,82.0,76.0,61,73,1.6336,1.315,0.72,1.0145,1.9946,0.9666,1.1128,0.0,0.0,0.0,0.0,0.0,1.0966,0.0,0.0
Matt Stajan 2014,Matt Stajan,2014,C,29.786,73,195,82.0,76.0,61.0,73,63,1.315,0.72,1.0145,1.9946,2.0402,1.1128,0.0,0.0,0.0,0.9336,0.0,1.0966,0.0,0.0,0.0
Matt Stajan 2015,Matt Stajan,2015,C,30.785,73,195,76.0,61.0,73.0,63,59,0.72,1.0145,1.9946,2.0402,1.3619,0.0,0.0,0.0,0.9336,0.7467,1.0966,0.0,0.0,0.0,0.0
Matt Stajan 2016,Matt Stajan,2016,C,31.785,73,195,61.0,73.0,63.0,59,80,1.0145,1.9946,2.0402,1.3619,1.5454,0.0,0.0,0.9336,0.7467,0.4853,0.0,0.0,0.0,0.0,0.0
Matt Stajan 2017,Matt Stajan,2017,C,32.787,73,195,73.0,63.0,59.0,80,81,1.9946,2.0402,1.3619,1.5454,1.787,0.0,0.9336,0.7467,0.4853,0.0,0.0,0.0,0.0,0.0,0.829
Matt Stajan 2018,Matt Stajan,2018,C,33.786,73,195,63.0,59.0,80.0,81,68,2.0402,1.3619,1.5454,1.787,1.5373,0.9336,0.7467,0.4853,0.0,0.0,0.0,0.0,0.0,0.829,0.0
Alexandre Burrows 2012,Alexandre Burrows,2012,R,30.473,73,197,82.0,82.0,82.0,72,80,2.9963,2.9677,2.3687,2.2671,1.8856,0.2442,0.2466,0.6178,0.3676,0.0,0.0,0.0,0.0,0.0,0.0
Alexandre Burrows 2013,Alexandre Burrows,2013,R,31.475,73,197,82.0,82.0,72.0,80,80,2.9677,2.3687,2.2671,1.8856,2.0241,0.2466,0.6178,0.3676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexandre Burrows 2014,Alexandre Burrows,2014,R,32.475,73,197,82.0,72.0,80.0,80,49,2.3687,2.2671,1.8856,2.0241,1.8728,0.6178,0.3676,0.0,0.0,0.6538,0.0,0.0,0.0,0.0,0.0
Alexandre Burrows 2015,Alexandre Burrows,2015,R,33.474,73,197,72.0,80.0,80.0,49,70,2.2671,1.8856,2.0241,1.8728,1.2193,0.3676,0.0,0.0,0.6538,0.0,0.0,0.0,0.0,0.0,0.0
Alexandre Burrows 2016,Alexandre Burrows,2016,R,34.473,73,197,80.0,80.0,49.0,70,79,1.8856,2.0241,1.8728,1.2193,1.7297,0.0,0.0,0.6538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexandre Burrows 2017,Alexandre Burrows,2017,R,35.475,73,197,80.0,49.0,70.0,79,75,2.0241,1.8728,1.2193,1.7297,1.18,0.0,0.6538,0.0,0.0,0.678,0.0,0.0,0.0,0.0,0.0
Alexandre Burrows 2018,Alexandre Burrows,2018,R,36.475,73,197,49.0,70.0,79.0,75,71,1.8728,1.2193,1.7297,1.18,0.7918,0.6538,0.0,0.0,0.678,0.0,0.0,0.0,0.0,0.0,0.0
Tanner Glass 2014,Tanner Glass,2014,L,29.841,73,213,67.0,73.0,78.0,82,67,0.7856,1.0628,1.7868,1.2937,1.6423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanner Glass 2015,Tanner Glass,2015,L,30.84,73,213,73.0,78.0,82.0,67,66,1.0628,1.7868,1.2937,1.6423,1.0192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Torrey Mitchell 2017,Torrey Mitchell,2017,C,31.67,71,186,76.0,67.0,65.0,71,78,1.2981,1.7632,1.9823,1.6162,1.838,0.0,0.0,0.0,1.0458,0.0,0.0,0.0,0.0,0.0,0.0
Torrey Mitchell 2018,Torrey Mitchell,2018,C,32.669,71,186,67.0,65.0,71.0,78,60,1.7632,1.9823,1.6162,1.838,1.5339,0.0,0.0,1.0458,0.0,0.6519,0.0,0.0,0.0,0.0,0.0
Daniel Winnik 2012,Daniel Winnik,2012,L,26.572,74,210,79.0,49.0,74.0,80,84,2.1392,2.0483,3.0822,2.7356,2.4562,0.355,0.0,0.2631,0.2742,0.0,0.355,0.0,0.2631,0.0,0.2908
Daniel Winnik 2013,Daniel Winnik,2013,L,27.574,74,210,49.0,74.0,80.0,84,82,2.0483,3.0822,2.7356,2.4562,2.5712,0.0,0.2631,0.2742,0.0,0.0,0.0,0.2631,0.0,0.2908,0.0
Daniel Winnik 2014,Daniel Winnik,2014,L,28.573,74,210,74.0,80.0,84.0,82,76,3.0822,2.7356,2.4562,2.5712,2.5555,0.2631,0.2742,0.0,0.0,0.6179,0.2631,0.0,0.2908,0.0,0.0
Daniel Winnik 2015,Daniel Winnik,2015,L,29.572,74,210,80.0,84.0,82.0,76,79,2.7356,2.4562,2.5712,2.5555,3.2686,0.2742,0.0,0.0,0.6179,0.2324,0.0,0.2908,0.0,0.0,0.0
Daniel Winnik 2016,Daniel Winnik,2016,L,30.572,74,210,84.0,82.0,76.0,79,76,2.4562,2.5712,2.5555,3.2686,1.7342,0.0,0.0,0.6179,0.2324,0.0,0.2908,0.0,0.0,0.0,0.0
Daniel Winnik 2017,Daniel Winnik,2017,L,31.574,74,210,82.0,76.0,79.0,76,72,2.5712,2.5555,3.2686,1.7342,2.5234,0.0,0.6179,0.2324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Winnik 2018,Daniel Winnik,2018,L,32.573,74,210,76.0,79.0,76.0,72,81,2.5555,3.2686,1.7342,2.5234,1.8088,0.6179,0.2324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jannik Hansen 2013,Jannik Hansen,2013,R,26.55,73,198,55.0,47.0,82.0,82,80,1.6952,1.794,2.4205,2.1659,2.1706,0.6435,0.0,0.3023,0.6757,0.0,0.0,0.0,0.0,0.0,0.0
Jannik Hansen 2014,Jannik Hansen,2014,R,27.549,73,198,47.0,82.0,82.0,80,71,1.794,2.4205,2.1659,2.1706,0.8298,0.0,0.3023,0.6757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jannik Hansen 2015,Jannik Hansen,2015,R,28.548,73,198,82.0,82.0,80.0,71,81,2.4205,2.1659,2.1706,0.8298,1.3101,0.3023,0.6757,0.0,0.0,1.1308,0.0,0.0,0.0,0.0,0.0
Jannik Hansen 2016,Jannik Hansen,2016,R,29.548,73,198,82.0,80.0,71.0,81,67,2.1659,2.1706,0.8298,1.3101,1.7585,0.6757,0.0,0.0,1.1308,0.0,0.0,0.0,0.0,0.0,0.0
Jannik Hansen 2017,Jannik Hansen,2017,R,30.55,73,198,80.0,71.0,81.0,67,43,2.1706,0.8298,1.3101,1.7585,1.4659,0.0,0.0,1.1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shawn Matthias 2016,Shawn Matthias,2016,L,27.615,76,231,79.0,82.0,77.0,78,71,1.1253,1.0524,1.716,1.2391,1.0697,0.0,0.0,0.0,0.6208,0.79,0.0,0.0,0.0,0.0,0.0
Shawn Matthias 2017,Shawn Matthias,2017,L,28.617,76,231,82.0,77.0,78.0,71,45,1.0524,1.716,1.2391,1.0697,1.4967,0.0,0.0,0.6208,0.79,0.0,0.0,0.0,0.0,0.0,0.0
Nikolay Kulemin 2014,Nikolay Kulemin,2014,L,27.218,73,228,78.0,82.0,70.0,82,70,1.2449,0.9211,1.2195,2.2014,2.5926,0.0,0.0,0.7029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikolay Kulemin 2015,Nikolay Kulemin,2015,L,28.217,73,228,82.0,70.0,82.0,70,82,0.9211,1.2195,2.2014,2.5926,1.7634,0.0,0.7029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4149
Nikolay Kulemin 2016,Nikolay Kulemin,2016,L,29.216,73,228,70.0,82.0,70.0,82,81,1.2195,2.2014,2.5926,1.7634,2.0455,0.7029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4149,0.0
Nikolay Kulemin 2017,Nikolay Kulemin,2017,L,30.218,73,228,82.0,70.0,82.0,81,72,2.2014,2.5926,1.7634,2.0455,1.8363,0.0,0.0,0.0,0.0,0.4538,0.0,0.0,0.4149,0.0,0.0
Tommy Wingels 2017,Tommy Wingels,2017,"C, R",28.472,72,200,71.0,77.0,75.0,68,73,0.9774,1.2677,1.2822,1.1434,0.7103,0.0,0.6146,0.0,1.5434,0.0,0.0,0.0,0.0,0.0,0.0
Tommy Wingels 2018,Tommy Wingels,2018,"C, R",29.471,72,200,77.0,75.0,68.0,73,75,1.2677,1.2822,1.1434,0.7103,1.2678,0.6146,0.0,1.5434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marian Hossa 2012,Marian Hossa,2012,R,32.718,73,207,72.0,74.0,57.0,65,81,2.497,1.1081,1.438,1.7385,1.7973,0.0,0.7317,0.732,0.531,0.4121,0.0,0.0,0.0,0.0,0.0
Marian Hossa 2013,Marian Hossa,2013,R,33.72,73,207,74.0,57.0,65.0,81,68,1.1081,1.438,1.7385,1.7973,1.3938,0.7317,0.732,0.531,0.4121,1.0762,0.0,0.0,0.0,0.0,0.0
Marian Hossa 2014,Marian Hossa,2014,R,34.72,73,207,57.0,65.0,81.0,68,72,1.438,1.7385,1.7973,1.3938,1.3382,0.732,0.531,0.4121,1.0762,0.6227,0.0,0.0,0.0,0.0,0.0
Marian Hossa 2015,Marian Hossa,2015,R,35.719,73,207,65.0,81.0,68.0,72,82,1.7385,1.7973,1.3938,1.3382,1.5207,0.531,0.4121,1.0762,0.6227,0.0,0.0,0.0,0.0,0.0,0.0
Marian Hossa 2016,Marian Hossa,2016,R,36.718,73,207,81.0,68.0,72.0,82,64,1.7973,1.3938,1.3382,1.5207,1.5599,0.4121,1.0762,0.6227,0.0,0.601,0.0,0.0,0.0,0.0,0.0
Marian Hossa 2017,Marian Hossa,2017,R,37.72,73,207,68.0,72.0,82.0,64,73,1.3938,1.3382,1.5207,1.5599,1.5523,1.0762,0.6227,0.0,0.601,0.0,0.0,0.0,0.0,0.0,0.0
Steve Ott 2012,Steve Ott,2012,C,29.118,72,193,73.0,64.0,73.0,82,74,2.3655,1.1328,1.3733,2.0695,1.7601,0.6949,0.0,0.5985,0.7071,0.9213,0.0,0.0,0.0,0.0,0.0
Steve Ott 2013,Steve Ott,2013,C,30.12,72,193,64.0,73.0,82.0,74,82,1.1328,1.3733,2.0695,1.7601,1.9774,0.0,0.5985,0.7071,0.9213,1.2643,0.0,0.0,0.0,0.0,0.0
Steve Ott 2014,Steve Ott,2014,C,31.119,72,193,73.0,82.0,74.0,82,82,1.3733,2.0695,1.7601,1.9774,2.1886,0.5985,0.7071,0.9213,1.2643,0.0,0.0,0.0,0.0,0.0,0.0
Steve Ott 2015,Steve Ott,2015,C,32.119,72,193,82.0,74.0,82.0,82,78,2.0695,1.7601,1.9774,2.1886,1.4669,0.7071,0.9213,1.2643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay McClement 2012,Jay McClement,2012,C,28.584,73,205,81.0,82.0,82.0,80,80,2.4782,3.8472,3.7604,3.0119,3.1094,0.0,0.0,0.3892,0.249,0.0,0.0,0.0,0.0,0.0,0.0
Jay McClement 2013,Jay McClement,2013,C,29.586,73,205,82.0,82.0,80.0,80,82,3.8472,3.7604,3.0119,3.1094,3.6663,0.0,0.3892,0.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay McClement 2014,Jay McClement,2014,C,30.585,73,205,82.0,80.0,80.0,82,81,3.7604,3.0119,3.1094,3.6663,3.4321,0.3892,0.249,0.0,0.0,0.2158,0.0,0.0,0.0,0.0,0.0
Jay McClement 2015,Jay McClement,2015,C,31.585,73,205,80.0,80.0,82.0,81,82,3.0119,3.1094,3.6663,3.4321,2.1957,0.249,0.0,0.0,0.2158,0.0,0.0,0.0,0.0,0.0,0.0
Jay McClement 2016,Jay McClement,2016,C,32.584,73,205,80.0,82.0,81.0,82,77,3.1094,3.6663,3.4321,2.1957,1.9216,0.0,0.0,0.2158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay McClement 2017,Jay McClement,2017,C,33.586,73,205,82.0,81.0,82.0,77,65,3.6663,3.4321,2.1957,1.9216,1.8621,0.0,0.2158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vernon Fiddler 2012,Vernon Fiddler,2012,"C, L",31.396,71,205,79.0,78.0,76.0,71,82,2.4019,2.7269,3.1057,2.8946,1.9982,0.0,0.2821,0.0,0.2919,0.3662,0.0,0.0,0.0,0.0,0.0
Vernon Fiddler 2013,Vernon Fiddler,2013,"C, L",32.398,71,205,78.0,76.0,71.0,82,78,2.7269,3.1057,2.8946,1.9982,2.3859,0.2821,0.0,0.2919,0.3662,0.5467,0.0,0.0,0.0,0.0,0.0
Vernon Fiddler 2014,Vernon Fiddler,2014,"C, L",33.397,71,205,76.0,71.0,82.0,78,76,3.1057,2.8946,1.9982,2.3859,2.0061,0.0,0.2919,0.3662,0.5467,0.7871,0.0,0.0,0.0,0.0,0.0
Vernon Fiddler 2015,Vernon Fiddler,2015,"C, L",34.397,71,205,71.0,82.0,78.0,76,80,2.8946,1.9982,2.3859,2.0061,2.1304,0.2919,0.3662,0.5467,0.7871,0.352,0.0,0.0,0.0,0.0,0.0
Vernon Fiddler 2016,Vernon Fiddler,2016,"C, L",35.396,71,205,82.0,78.0,76.0,80,82,1.9982,2.3859,2.0061,2.1304,2.1726,0.3662,0.5467,0.7871,0.352,0.3368,0.0,0.0,0.0,0.0,0.3368
Vernon Fiddler 2017,Vernon Fiddler,2017,"C, L",36.398,71,205,78.0,76.0,80.0,82,59,2.3859,2.0061,2.1304,2.1726,1.791,0.5467,0.7871,0.352,0.3368,0.0,0.0,0.0,0.0,0.3368,0.0
Boyd Gordon 2012,Boyd Gordon,2012,C,27.951,72,200,67.0,63.0,36.0,60,75,3.9861,3.6497,2.6537,2.2133,2.8847,0.0,0.0,0.0,0.0,0.5547,0.0,0.0,0.0,0.0,0.0
Boyd Gordon 2013,Boyd Gordon,2013,C,28.954,72,200,63.0,36.0,60.0,75,82,3.6497,2.6537,2.2133,2.8847,2.8698,0.0,0.0,0.0,0.5547,0.4356,0.0,0.0,0.0,0.0,0.0
Boyd Gordon 2014,Boyd Gordon,2014,C,29.953,72,200,36.0,60.0,75.0,82,74,2.6537,2.2133,2.8847,2.8698,2.7838,0.0,0.0,0.5547,0.4356,0.2913,0.0,0.0,0.0,0.0,0.0
Boyd Gordon 2015,Boyd Gordon,2015,C,30.952,72,200,60.0,75.0,82.0,74,68,2.2133,2.8847,2.8698,2.7838,2.3922,0.0,0.5547,0.4356,0.2913,0.3689,0.0,0.0,0.0,0.0,0.0
Boyd Gordon 2016,Boyd Gordon,2016,C,31.952,72,200,75.0,82.0,74.0,68,65,2.8847,2.8698,2.7838,2.3922,2.8238,0.5547,0.4356,0.2913,0.3689,0.0,0.0,0.0,0.0,0.0,0.0
Milan Michalek 2013,Milan Michalek,2013,L,27.817,74,225,77.0,66.0,66.0,77,39,1.9654,2.0232,1.8722,1.4968,1.2884,0.793,0.0,0.0,0.5206,2.0247,0.0,0.0,0.0,0.0,0.0
Milan Michalek 2014,Milan Michalek,2014,L,28.817,74,225,66.0,66.0,77.0,39,82,2.0232,1.8722,1.4968,1.2884,1.8179,0.0,0.0,0.5206,2.0247,0.0,0.0,0.0,0.0,0.0,0.0
Milan Michalek 2015,Milan Michalek,2015,L,29.816,74,225,66.0,77.0,39.0,82,66,1.8722,1.4968,1.2884,1.8179,1.7205,0.0,0.5206,2.0247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Miller 2014,Drew Miller,2014,L,29.622,74,183,80.0,67.0,80.0,75,82,1.7723,2.2269,2.0263,2.3212,3.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Miller 2015,Drew Miller,2015,L,30.621,74,183,67.0,80.0,75.0,82,82,2.2269,2.0263,2.3212,3.011,3.1376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Miller 2016,Drew Miller,2016,L,31.62,74,183,80.0,75.0,82.0,82,28,2.0263,2.3212,3.011,3.1376,2.9714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Miller 2017,Drew Miller,2017,L,32.622,74,183,75.0,82.0,82.0,28,55,2.3212,3.011,3.1376,2.9714,1.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lauri Korpikoski 2013,Lauri Korpikoski,2013,L,26.18,73,193,68.0,71.0,79.0,82,61,0.8157,1.8955,3.0367,2.613,2.2181,0.0,0.0,0.5002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lauri Korpikoski 2014,Lauri Korpikoski,2014,L,27.179,73,193,71.0,79.0,82.0,61,64,1.8955,3.0367,2.613,2.2181,2.0362,0.0,0.5002,0.0,0.0,1.3813,0.0,0.0,0.0,0.0,0.0
Lauri Korpikoski 2015,Lauri Korpikoski,2015,L,28.179,73,193,79.0,82.0,61.0,64,69,3.0367,2.613,2.2181,2.0362,1.6795,0.5002,0.0,0.0,1.3813,0.5178,0.0,0.0,0.0,0.0,0.0
Lauri Korpikoski 2016,Lauri Korpikoski,2016,L,29.178,73,193,82.0,61.0,64.0,69,71,2.613,2.2181,2.0362,1.6795,1.9915,0.0,0.0,1.3813,0.5178,0.0,0.0,0.0,0.0,0.0,0.0
Lauri Korpikoski 2017,Lauri Korpikoski,2017,L,30.18,73,193,61.0,64.0,69.0,71,69,2.2181,2.0362,1.6795,1.9915,1.3582,0.0,1.3813,0.5178,0.0,0.6402,0.0,0.0,0.0,0.0,0.0
Rene Bourque 2012,Rene Bourque,2012,R,29.808,74,217,62.0,58.0,73.0,80,76,2.4441,2.4017,1.7096,1.0729,1.8452,0.7919,0.0,0.0,1.3981,0.0,0.0,0.0,0.0,0.0,0.0
Mason Raymond 2013,Mason Raymond,2013,L,27.04,73,179,72.0,82.0,70.0,55,78,0.8074,1.5758,1.0829,0.9164,1.0841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason Raymond 2014,Mason Raymond,2014,L,28.039,73,179,82.0,70.0,55.0,78,82,1.5758,1.0829,0.9164,1.0841,1.3634,0.0,0.0,0.0,0.0,0.5367,0.0,0.0,0.0,0.0,0.0
Andrew Desjardins 2016,Andrew Desjardins,2016,"C, L",29.181,73,195,76.0,71.0,81.0,69,77,0.8417,1.154,1.2099,1.0889,1.7981,0.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrik Elias 2012,Patrik Elias,2012,C,35.467,73,190,74.0,77.0,58.0,81,81,1.6255,1.8829,0.8787,2.1237,1.7835,0.4988,1.2415,0.0,0.0,0.8306,0.4988,0.0,0.0,0.0,0.0
Patrik Elias 2013,Patrik Elias,2013,C,36.469,73,190,77.0,58.0,81.0,81,82,1.8829,0.8787,2.1237,1.7835,1.666,1.2415,0.0,0.0,0.8306,0.0,0.0,0.0,0.0,0.0,0.0
Patrik Elias 2014,Patrik Elias,2014,C,37.469,73,190,58.0,81.0,81.0,82,65,0.8787,2.1237,1.7835,1.666,1.8579,0.0,0.0,0.8306,0.0,1.4905,0.0,0.0,0.0,0.0,0.4968
Patrik Elias 2015,Patrik Elias,2015,C,38.468,73,190,81.0,81.0,82.0,65,69,2.1237,1.7835,1.666,1.8579,1.8072,0.0,0.8306,0.0,1.4905,0.9623,0.0,0.0,0.0,0.4968,0.0
Dainius Zubrus 2015,Dainius Zubrus,2015,C,36.294,77,225,79.0,82.0,37.0,82,74,0.6483,2.0193,1.7568,2.162,1.3673,1.1715,0.7247,3.1048,0.0,0.593,0.0,0.0,0.0,0.0,0.0
Dainius Zubrus 2016,Dainius Zubrus,2016,C,37.293,77,225,82.0,37.0,82.0,74,50,2.0193,1.7568,2.162,1.3673,1.0027,0.7247,3.1048,0.0,0.593,0.0,0.0,0.0,0.0,0.0,0.0
Pascal Dupuis 2012,Pascal Dupuis,2012,R,32.485,73,205,78.0,71.0,81.0,81,82,2.61,2.6784,2.0784,2.4111,2.2878,0.2947,0.3155,0.0,0.3072,0.0,0.0,0.0,0.0,0.0,0.0
Pascal Dupuis 2013,Pascal Dupuis,2013,R,33.488,73,205,71.0,81.0,81.0,82,82,2.6784,2.0784,2.4111,2.2878,1.9274,0.3155,0.0,0.3072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal Dupuis 2014,Pascal Dupuis,2014,R,34.487,73,205,81.0,81.0,82.0,82,39,2.0784,2.4111,2.2878,1.9274,1.9936,0.0,0.3072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Legwand 2012,David Legwand,2012,C,31.122,74,207,65.0,73.0,82.0,64,78,1.9485,2.0963,1.8866,2.0326,1.3032,0.4737,0.0,0.0,0.0,0.5903,0.0,0.3921,0.0,0.0,0.0
David Legwand 2013,David Legwand,2013,C,32.124,74,207,73.0,82.0,64.0,78,82,2.0963,1.8866,2.0326,1.3032,1.0802,0.0,0.0,0.0,0.5903,0.0,0.3921,0.0,0.0,0.0,0.0
Shawn Horcoff 2012,Shawn Horcoff,2012,C,33.039,73,210,53.0,80.0,77.0,47,81,2.7604,3.2396,2.3866,1.5599,2.6603,0.0,0.0,0.3265,0.8184,0.0,0.0,0.0,0.3265,0.0,0.0
Shawn Horcoff 2013,Shawn Horcoff,2013,C,34.041,73,210,80.0,77.0,47.0,81,52,3.2396,2.3866,1.5599,2.6603,2.5011,0.0,0.3265,0.8184,0.0,0.0,0.0,0.3265,0.0,0.0,0.0
Shawn Horcoff 2014,Shawn Horcoff,2014,C,35.04,73,210,77.0,47.0,81.0,52,77,2.3866,1.5599,2.6603,2.5011,1.174,0.3265,0.8184,0.0,0.0,0.0,0.3265,0.0,0.0,0.0,0.0
Shawn Horcoff 2015,Shawn Horcoff,2015,C,36.039,73,210,47.0,81.0,52.0,77,76,1.5599,2.6603,2.5011,1.174,0.8982,0.8184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shawn Horcoff 2016,Shawn Horcoff,2016,C,37.039,73,210,81.0,52.0,77.0,76,59,2.6603,2.5011,1.174,0.8982,1.6071,0.0,0.0,0.0,0.0,0.6328,0.0,0.0,0.0,0.0,0.0
Jarret Stoll 2012,Jarret Stoll,2012,C,29.271,73,216,81.0,74.0,73.0,82,78,2.8486,2.2615,1.9053,1.4878,2.0536,0.26,0.0,0.4314,0.9836,0.0,0.0,0.0,0.0,0.0,0.0
Jarret Stoll 2013,Jarret Stoll,2013,C,30.273,73,216,74.0,73.0,82.0,78,82,2.2615,1.9053,1.4878,2.0536,2.0764,0.0,0.4314,0.9836,0.0,0.602,0.0,0.0,0.0,0.0,0.0
Jarret Stoll 2014,Jarret Stoll,2014,C,31.273,73,216,73.0,82.0,78.0,82,78,1.9053,1.4878,2.0536,2.0764,2.1177,0.4314,0.9836,0.0,0.602,0.0,0.0,0.0,0.0,0.0,0.3632
Jarret Stoll 2015,Jarret Stoll,2015,C,32.272,73,216,82.0,78.0,82.0,78,73,1.4878,2.0536,2.0764,2.1177,1.5046,0.9836,0.0,0.602,0.0,1.0926,0.0,0.0,0.0,0.3632,0.0
Jarret Stoll 2016,Jarret Stoll,2016,C,33.271,73,216,78.0,82.0,78.0,73,80,2.0536,2.0764,2.1177,1.5046,1.7806,0.0,0.602,0.0,1.0926,0.0,0.0,0.0,0.3632,0.0,0.0
Travis Moen 2012,Travis Moen,2012,L,29.487,74,215,77.0,82.0,81.0,79,48,2.79,2.3626,2.3741,2.3238,2.3705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Moen 2013,Travis Moen,2013,L,30.49,74,215,82.0,81.0,79.0,48,76,2.3626,2.3741,2.3238,2.3705,2.2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Moen 2014,Travis Moen,2014,L,31.489,74,215,81.0,79.0,48.0,76,65,2.3741,2.3238,2.3705,2.2537,2.5533,0.0,0.0,0.0,0.0,0.3615,0.0,0.0,0.0,0.0,0.0
Paul Gaustad 2012,Paul Gaustad,2012,C,29.657,77,227,82.0,62.0,65.0,81,70,1.588,2.1984,1.6379,2.0292,2.7555,0.0,0.0,0.0,0.365,0.3111,0.4608,0.0,0.0,0.0,0.0
Paul Gaustad 2013,Paul Gaustad,2013,C,30.659,77,227,62.0,65.0,81.0,70,39,2.1984,1.6379,2.0292,2.7555,2.4159,0.0,0.0,0.365,0.3111,0.0,0.0,0.0,0.0,0.0,0.0
Paul Gaustad 2014,Paul Gaustad,2014,C,31.659,77,227,65.0,81.0,70.0,39,75,1.6379,2.0292,2.7555,2.4159,2.4787,0.0,0.365,0.3111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Gaustad 2015,Paul Gaustad,2015,C,32.658,77,227,81.0,70.0,39.0,75,73,2.0292,2.7555,2.4159,2.4787,2.2516,0.365,0.3111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Gaustad 2016,Paul Gaustad,2016,C,33.657,77,227,70.0,39.0,75.0,73,63,2.7555,2.4159,2.4787,2.2516,1.8405,0.3111,0.0,0.0,0.0,0.5175,0.0,0.0,0.0,0.0,0.0
R.J. Umberger 2012,R.J. Umberger,2012,C,29.414,74,214,74.0,82.0,82.0,82,77,2.5673,1.9252,2.2341,1.9868,1.0303,1.5791,0.3801,0.0,0.0,0.7563,0.0,0.0,0.0,0.0,0.0
R.J. Umberger 2013,R.J. Umberger,2013,C,30.416,74,214,82.0,82.0,82.0,77,82,1.9252,2.2341,1.9868,1.0303,1.0326,0.3801,0.0,0.0,0.7563,0.0,0.0,0.0,0.0,0.0,0.0
R.J. Umberger 2014,R.J. Umberger,2014,C,31.415,74,214,82.0,82.0,77.0,82,74,2.2341,1.9868,1.0303,1.0326,1.1236,0.0,0.0,0.7563,0.0,0.7216,0.0,0.0,0.0,0.0,0.0
