,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PP ATOI,Y2 PP ATOI,Y3 PP ATOI,Y4 PP ATOI,Y5 PP ATOI,Y5 dPP ATOI
Brett Connolly 2021,Brett Connolly,2021,R,28.417,75,198,66.0,70.0,81.0,81,43,0.4497,1.4445,0.9393,1.2923,0.7678,-0.26364999999999994
Joonas Donskoi 2019,Joonas Donskoi,2019,R,26.468,72,185,,76.0,61.0,66,80,,1.4748,1.3954,1.6237,0.5904,-0.9075666666666666
Joonas Donskoi 2020,Joonas Donskoi,2020,R,27.467,72,185,76.0,61.0,66.0,80,76,1.4748,1.3954,1.6237,0.5904,2.1367,0.8656249999999999
Joonas Donskoi 2021,Joonas Donskoi,2021,R,28.469,72,185,61.0,66.0,80.0,76,74,1.3954,1.6237,0.5904,2.1367,2.2082,0.7716500000000002
Joonas Donskoi 2022,Joonas Donskoi,2022,R,29.468,72,185,66.0,80.0,76.0,74,75,1.6237,0.5904,2.1367,2.2082,1.1309,-0.50885
Ryan Dzingel 2020,Ryan Dzingel,2020,C,27.563,72,190,30.0,81.0,79.0,78,75,0.0367,1.3286,2.1527,1.7731,2.2305,0.9077250000000001
Ryan Dzingel 2021,Ryan Dzingel,2021,C,28.565,72,190,81.0,79.0,78.0,75,58,1.3286,2.1527,1.7731,2.2305,1.7188,-0.1524249999999998
Dmitrij Jaskin 2018,Dmitrij Jaskin,2018,R,24.526,74,216,18.0,54.0,65.0,51,76,0.563,1.0488,0.2633,0.3869,0.4706,-0.09489999999999998
Victor Rask 2018,Victor Rask,2018,C,24.587,74,199,,80.0,80.0,82,71,,2.4998,2.6173,2.1268,2.1075,-0.30713333333333326
Victor Rask 2019,Victor Rask,2019,C,25.586,74,199,80.0,80.0,82.0,71,49,2.4998,2.6173,2.1268,2.1075,1.5224,-0.81545
Victor Rask 2020,Victor Rask,2020,C,26.585,74,199,80.0,82.0,71.0,49,50,2.6173,2.1268,2.1075,1.5224,0.245,-1.8485
Victor Rask 2021,Victor Rask,2021,C,27.587,74,199,82.0,71.0,49.0,50,79,2.1268,2.1075,1.5224,0.245,1.9738,0.4733750000000001
Victor Rask 2022,Victor Rask,2022,C,28.587,74,199,71.0,49.0,50.0,79,47,2.1075,1.5224,0.245,1.9738,0.7606,-0.701575
Gabriel Landeskog 2015,Gabriel Landeskog,2015,L,21.854,73,215,,82.0,61.0,81,82,,2.1524,2.4694,2.4128,2.5112,0.16633333333333367
Gabriel Landeskog 2016,Gabriel Landeskog,2016,L,22.853,73,215,82.0,61.0,81.0,82,75,2.1524,2.4694,2.4128,2.5112,2.7629,0.3764500000000002
Gabriel Landeskog 2017,Gabriel Landeskog,2017,L,23.856,73,215,61.0,81.0,82.0,75,72,2.4694,2.4128,2.5112,2.7629,2.3535,-0.18557500000000005
Gabriel Landeskog 2018,Gabriel Landeskog,2018,L,24.855,73,215,81.0,82.0,75.0,72,78,2.4128,2.5112,2.7629,2.3535,3.5855,1.0754000000000001
Gabriel Landeskog 2019,Gabriel Landeskog,2019,L,25.854,73,215,82.0,75.0,72.0,78,73,2.5112,2.7629,2.3535,3.5855,4.0929,1.289625
Gabriel Landeskog 2020,Gabriel Landeskog,2020,L,26.854,73,215,75.0,72.0,78.0,73,63,2.7629,2.3535,3.5855,4.0929,3.8083,0.6095999999999999
Gabriel Landeskog 2021,Gabriel Landeskog,2021,L,27.856,73,215,72.0,78.0,73.0,63,79,2.3535,3.5855,4.0929,3.8083,4.1114,0.6513499999999999
Gabriel Landeskog 2022,Gabriel Landeskog,2022,L,28.855,73,215,78.0,73.0,63.0,79,51,3.5855,4.0929,3.8083,4.1114,3.9395,0.03997499999999965
Sean Couturier 2015,Sean Couturier,2015,C,21.816,75,211,,77.0,78.0,82,82,,0.4779,1.5243,1.2809,1.5695,0.4751333333333332
Sean Couturier 2016,Sean Couturier,2016,C,22.815,75,211,77.0,78.0,82.0,82,63,0.4779,1.5243,1.2809,1.5695,1.9222,0.70905
Sean Couturier 2017,Sean Couturier,2017,C,23.817,75,211,78.0,82.0,82.0,63,66,1.5243,1.2809,1.5695,1.9222,1.8109,0.23667499999999997
Sean Couturier 2018,Sean Couturier,2018,C,24.817,75,211,82.0,82.0,63.0,66,82,1.2809,1.5695,1.9222,1.8109,3.2417,1.5958249999999998
Sean Couturier 2019,Sean Couturier,2019,C,25.816,75,211,82.0,63.0,66.0,82,80,1.5695,1.9222,1.8109,3.2417,3.1096,0.973525
Sean Couturier 2020,Sean Couturier,2020,C,26.815,75,211,63.0,66.0,82.0,80,81,1.9222,1.8109,3.2417,3.1096,2.7843,0.2632000000000003
Sean Couturier 2021,Sean Couturier,2021,C,27.817,75,211,66.0,82.0,80.0,81,65,1.8109,3.2417,3.1096,2.7843,2.6007,-0.1359250000000003
Cedric Paquette 2018,Cedric Paquette,2018,C,24.135,72,205,2.0,64.0,56.0,58,56,,0.0771,0.1613,0.0756,0.044,-0.060666666666666674
Cedric Paquette 2019,Cedric Paquette,2019,C,25.134,72,205,64.0,56.0,58.0,56,80,0.0771,0.1613,0.0756,0.044,0.0333,-0.05619999999999999
Cedric Paquette 2020,Cedric Paquette,2020,C,26.134,72,205,56.0,58.0,56.0,80,71,0.1613,0.0756,0.044,0.0333,0.0866,0.008050000000000002
Cedric Paquette 2021,Cedric Paquette,2021,C,27.136,72,205,58.0,56.0,80.0,71,68,0.0756,0.044,0.0333,0.0866,0.0128,-0.047075
Michael Raffl 2017,Michael Raffl,2017,L,27.834,73,205,,68.0,67.0,82,52,,0.2103,0.4266,1.2931,0.0942,-0.5491333333333333
Michael Raffl 2018,Michael Raffl,2018,L,28.833,73,205,68.0,67.0,82.0,52,76,0.2103,0.4266,1.2931,0.0942,0.2311,-0.27495
Michael Raffl 2019,Michael Raffl,2019,L,29.832,73,205,67.0,82.0,52.0,76,67,0.4266,1.2931,0.0942,0.2311,0.0647,-0.44655
Michael Raffl 2020,Michael Raffl,2020,L,30.832,73,205,82.0,52.0,76.0,67,68,1.2931,0.0942,0.2311,0.0647,0.0566,-0.36417499999999997
Michael Raffl 2021,Michael Raffl,2021,L,31.834,73,205,52.0,76.0,67.0,68,64,0.0942,0.2311,0.0647,0.0566,0.2864,0.17475
Michael Raffl 2022,Michael Raffl,2022,L,32.833,73,205,76.0,67.0,68.0,64,76,0.2311,0.0647,0.0566,0.2864,0.1445,-0.015200000000000019
Brendan Perlini 2020,Brendan Perlini,2020,L,23.428,75,211,,57.0,74.0,68,47,,1.7398,1.8038,0.7373,1.2179,-0.20906666666666673
Adam Gaudette 2022,Adam Gaudette,2022,C,24.995,73,194,5.0,56.0,69.0,58,58,0.7467,1.3685,1.5153,1.0021,1.1511,-0.007050000000000001
Patrick Marleau 2011,Patrick Marleau,2011,C,31.045,74,215,,78.0,76.0,82,82,,3.95,3.9127,3.4146,3.3484,-0.4107000000000003
Patrick Marleau 2012,Patrick Marleau,2012,C,32.045,74,215,78.0,76.0,82.0,82,82,3.95,3.9127,3.4146,3.3484,3.1959,-0.4605250000000001
Patrick Marleau 2013,Patrick Marleau,2013,C,33.047,74,215,76.0,82.0,82.0,82,82,3.9127,3.4146,3.3484,3.1959,3.2365,-0.23140000000000027
Patrick Marleau 2014,Patrick Marleau,2014,C,34.046,74,215,82.0,82.0,82.0,82,82,3.4146,3.3484,3.1959,3.2365,3.6191,0.32025000000000015
Patrick Marleau 2015,Patrick Marleau,2015,C,35.045,74,215,82.0,82.0,82.0,82,82,3.3484,3.1959,3.2365,3.6191,3.2752,-0.07477499999999981
Patrick Marleau 2016,Patrick Marleau,2016,C,36.045,74,215,82.0,82.0,82.0,82,82,3.1959,3.2365,3.6191,3.2752,3.5429,0.21122500000000022
Patrick Marleau 2017,Patrick Marleau,2017,C,37.047,74,215,82.0,82.0,82.0,82,82,3.2365,3.6191,3.2752,3.5429,3.0057,-0.412725
Patrick Marleau 2018,Patrick Marleau,2018,C,38.046,74,215,82.0,82.0,82.0,82,82,3.6191,3.2752,3.5429,3.0057,1.9909,-1.369825
Patrick Marleau 2019,Patrick Marleau,2019,C,39.046,74,215,82.0,82.0,82.0,82,82,3.2752,3.5429,3.0057,1.9909,1.7681,-1.185575
Patrick Marleau 2020,Patrick Marleau,2020,C,40.045,74,215,82.0,82.0,82.0,82,77,3.5429,3.0057,1.9909,1.7681,1.4758,-1.1011000000000002
Patrick Marleau 2021,Patrick Marleau,2021,C,41.047,74,215,82.0,82.0,82.0,77,82,3.0057,1.9909,1.7681,1.4758,1.0688,-0.9913250000000002
Mikko Koivu 2011,Mikko Koivu,2011,C,27.557,75,213,,57.0,79.0,80,71,,3.0023,3.6224,3.474,3.192,-0.17423333333333302
Mikko Koivu 2012,Mikko Koivu,2012,C,28.557,75,213,57.0,79.0,80.0,71,55,3.0023,3.6224,3.474,3.192,3.5248,0.20212499999999967
Mikko Koivu 2013,Mikko Koivu,2013,C,29.559,75,213,79.0,80.0,71.0,55,82,3.6224,3.474,3.192,3.5248,3.4823,0.028999999999999915
Mikko Koivu 2014,Mikko Koivu,2014,C,30.558,75,213,80.0,71.0,55.0,82,65,3.474,3.192,3.5248,3.4823,3.4623,0.04402499999999998
Mikko Koivu 2015,Mikko Koivu,2015,C,31.557,75,213,71.0,55.0,82.0,65,80,3.192,3.5248,3.4823,3.4623,3.2702,-0.1451500000000001
Mikko Koivu 2016,Mikko Koivu,2016,C,32.557,75,213,55.0,82.0,65.0,80,82,3.5248,3.4823,3.4623,3.2702,3.4167,-0.018199999999999772
Mikko Koivu 2017,Mikko Koivu,2017,C,33.559,75,213,82.0,65.0,80.0,82,80,3.4823,3.4623,3.2702,3.4167,2.2273,-1.1805749999999997
Mikko Koivu 2018,Mikko Koivu,2018,C,34.558,75,213,65.0,80.0,82.0,80,82,3.4623,3.2702,3.4167,2.2273,2.4876,-0.606525
Mikko Koivu 2019,Mikko Koivu,2019,C,35.557,75,213,80.0,82.0,80.0,82,48,3.2702,3.4167,2.2273,2.4876,2.3674,-0.48305
Mikko Koivu 2020,Mikko Koivu,2020,C,36.557,75,213,82.0,80.0,82.0,48,64,3.4167,2.2273,2.4876,2.3674,1.6555,-0.9692500000000002
Valtteri Filppula 2011,Valtteri Filppula,2011,C,26.533,72,189,,78.0,80.0,55,71,,1.8457,0.7883,2.4827,2.0535,0.3479333333333334
Valtteri Filppula 2012,Valtteri Filppula,2012,C,27.533,72,189,78.0,80.0,55.0,71,81,1.8457,0.7883,2.4827,2.0535,2.4539,0.6613500000000001
Valtteri Filppula 2013,Valtteri Filppula,2013,C,28.535,72,189,80.0,55.0,71.0,81,70,0.7883,2.4827,2.0535,2.4539,2.7199,0.7753000000000001
Valtteri Filppula 2014,Valtteri Filppula,2014,C,29.534,72,189,55.0,71.0,81.0,70,75,2.4827,2.0535,2.4539,2.7199,3.3667,0.9391999999999996
Valtteri Filppula 2015,Valtteri Filppula,2015,C,30.533,72,189,71.0,81.0,70.0,75,82,2.0535,2.4539,2.7199,3.3667,3.4051,0.7566000000000002
Valtteri Filppula 2016,Valtteri Filppula,2016,C,31.533,72,189,81.0,70.0,75.0,82,76,2.4539,2.7199,3.3667,3.4051,2.7625,-0.22389999999999954
Valtteri Filppula 2017,Valtteri Filppula,2017,C,32.535,72,189,70.0,75.0,82.0,76,79,2.7199,3.3667,3.4051,2.7625,1.8757,-1.1878500000000003
Valtteri Filppula 2018,Valtteri Filppula,2018,C,33.534,72,189,75.0,82.0,76.0,79,81,3.3667,3.4051,2.7625,1.8757,1.5469,-1.3056
Valtteri Filppula 2019,Valtteri Filppula,2019,C,34.533,72,189,82.0,76.0,79.0,81,72,3.4051,2.7625,1.8757,1.5469,0.6678,-1.72975
Valtteri Filppula 2020,Valtteri Filppula,2020,C,35.533,72,189,76.0,79.0,81.0,72,82,2.7625,1.8757,1.5469,0.6678,1.8938,0.18057499999999993
Valtteri Filppula 2021,Valtteri Filppula,2021,C,36.535,72,189,79.0,81.0,72.0,82,55,1.8757,1.5469,0.6678,1.8938,1.2899,-0.20614999999999983
Frans Nielsen 2012,Frans Nielsen,2012,C,27.437,73,186,16.0,59.0,76.0,71,82,0.274,3.2884,2.9329,2.5362,2.5055,0.24762499999999976
Frans Nielsen 2013,Frans Nielsen,2013,C,28.439,73,186,59.0,76.0,71.0,82,82,3.2884,2.9329,2.5362,2.5055,2.0878,-0.7279499999999999
Frans Nielsen 2014,Frans Nielsen,2014,C,29.438,73,186,76.0,71.0,82.0,82,80,2.9329,2.5362,2.5055,2.0878,3.4392,0.9236
Frans Nielsen 2015,Frans Nielsen,2015,C,30.438,73,186,71.0,82.0,82.0,80,78,2.5362,2.5055,2.0878,3.4392,2.8697,0.22752499999999998
Frans Nielsen 2016,Frans Nielsen,2016,C,31.437,73,186,82.0,82.0,80.0,78,81,2.5055,2.0878,3.4392,2.8697,2.7354,0.009849999999999692
Frans Nielsen 2017,Frans Nielsen,2017,C,32.439,73,186,82.0,80.0,78.0,81,79,2.0878,3.4392,2.8697,2.7354,2.403,-0.38002499999999984
Frans Nielsen 2018,Frans Nielsen,2018,C,33.438,73,186,80.0,78.0,81.0,79,79,3.4392,2.8697,2.7354,2.403,0.8774,-1.984425
Frans Nielsen 2019,Frans Nielsen,2019,C,34.438,73,186,78.0,81.0,79.0,79,72,2.8697,2.7354,2.403,0.8774,2.2255,0.004124999999999712
Frans Nielsen 2020,Frans Nielsen,2020,C,35.437,73,186,81.0,79.0,79.0,72,70,2.7354,2.403,0.8774,2.2255,1.0786,-0.9817249999999997
Frans Nielsen 2021,Frans Nielsen,2021,C,36.439,73,186,79.0,79.0,72.0,70,42,2.403,0.8774,2.2255,1.0786,0.0879,-1.558225
David Backes 2011,David Backes,2011,R,26.418,75,215,,72.0,82.0,79,82,,2.1356,2.5297,2.5409,2.6951,0.29303333333333326
David Backes 2012,David Backes,2012,R,27.418,75,215,72.0,82.0,79.0,82,82,2.1356,2.5297,2.5409,2.6951,2.4106,-0.06472500000000014
David Backes 2013,David Backes,2013,R,28.42,75,215,82.0,79.0,82.0,82,82,2.5297,2.5409,2.6951,2.4106,2.2281,-0.31597500000000034
David Backes 2014,David Backes,2014,R,29.419,75,215,79.0,82.0,82.0,82,74,2.5409,2.6951,2.4106,2.2281,2.6606,0.1919249999999999
David Backes 2015,David Backes,2015,R,30.418,75,215,82.0,82.0,82.0,74,80,2.6951,2.4106,2.2281,2.6606,2.3935,-0.1051000000000002
David Backes 2016,David Backes,2016,R,31.418,75,215,82.0,82.0,74.0,80,79,2.4106,2.2281,2.6606,2.3935,2.4966,0.07339999999999991
David Backes 2017,David Backes,2017,R,32.42,75,215,82.0,74.0,80.0,79,74,2.2281,2.6606,2.3935,2.4966,2.1356,-0.30909999999999993
David Backes 2018,David Backes,2018,R,33.419,75,215,74.0,80.0,79.0,74,57,2.6606,2.3935,2.4966,2.1356,1.9915,-0.43007499999999976
David Backes 2019,David Backes,2019,R,34.418,75,215,80.0,79.0,74.0,57,70,2.3935,2.4966,2.1356,1.9915,1.6488,-0.6055000000000001
Travis Zajac 2011,Travis Zajac,2011,C,25.386,74,185,,82.0,82.0,82,82,,3.0411,3.2518,2.887,2.5738,-0.48616666666666664
Travis Zajac 2016,Travis Zajac,2016,C,30.385,74,185,15.0,82.0,80.0,74,74,1.1756,3.0809,2.534,2.0063,2.4734,0.2742
Travis Zajac 2017,Travis Zajac,2017,C,31.388,74,185,82.0,80.0,74.0,74,80,3.0809,2.534,2.0063,2.4734,2.5794,0.05575000000000019
Travis Zajac 2018,Travis Zajac,2018,C,32.387,74,185,80.0,74.0,74.0,80,63,2.534,2.0063,2.4734,2.5794,1.846,-0.5522749999999998
Travis Zajac 2019,Travis Zajac,2019,C,33.386,74,185,74.0,74.0,80.0,63,80,2.0063,2.4734,2.5794,1.846,2.6654,0.43912499999999977
Travis Zajac 2020,Travis Zajac,2020,C,34.386,74,185,74.0,80.0,63.0,80,81,2.4734,2.5794,1.846,2.6654,0.6034,-1.7876499999999997
Travis Zajac 2021,Travis Zajac,2021,C,35.388,74,185,80.0,63.0,80.0,81,67,2.5794,1.846,2.6654,0.6034,0.8486,-1.07495
Carl Soderberg 2017,Carl Soderberg,2017,C,30.971,75,210,10.0,73.0,82.0,82,80,2.4667,1.8151,2.0063,2.2795,0.9894,-1.1525000000000003
Carl Soderberg 2018,Carl Soderberg,2018,C,31.971,75,210,73.0,82.0,82.0,80,77,1.8151,2.0063,2.2795,0.9894,1.9167,0.14412500000000006
Carl Soderberg 2019,Carl Soderberg,2019,C,32.97,75,210,82.0,82.0,80.0,77,82,2.0063,2.2795,0.9894,1.9167,1.7283,-0.06967500000000015
Carl Soderberg 2020,Carl Soderberg,2020,C,33.969,75,210,82.0,80.0,77.0,82,82,2.2795,0.9894,1.9167,1.7283,2.1505,0.4220250000000001
Carl Soderberg 2021,Carl Soderberg,2021,C,34.972,75,210,80.0,77.0,82.0,82,65,0.9894,1.9167,1.7283,2.1505,1.6759,-0.02032500000000015
Bobby Ryan 2012,Bobby Ryan,2012,R,24.543,74,208,23.0,64.0,81.0,82,82,2.3913,2.7156,2.8794,2.4051,2.1579,-0.43995000000000006
Bobby Ryan 2013,Bobby Ryan,2013,R,25.545,74,208,64.0,81.0,82.0,82,78,2.7156,2.8794,2.4051,2.1579,1.9891,-0.5503999999999998
Bobby Ryan 2014,Bobby Ryan,2014,R,26.544,74,208,81.0,82.0,82.0,78,70,2.8794,2.4051,2.1579,1.9891,2.5324,0.17452500000000004
Bobby Ryan 2015,Bobby Ryan,2015,R,27.544,74,208,82.0,82.0,78.0,70,78,2.4051,2.1579,1.9891,2.5324,3.103,0.8318750000000001
Bobby Ryan 2016,Bobby Ryan,2016,R,28.543,74,208,82.0,78.0,70.0,78,81,2.1579,1.9891,2.5324,3.103,2.873,0.4274
Bobby Ryan 2017,Bobby Ryan,2017,R,29.545,74,208,78.0,70.0,78.0,81,62,1.9891,2.5324,3.103,2.873,2.4161,-0.208275
Bobby Ryan 2018,Bobby Ryan,2018,R,30.544,74,208,70.0,78.0,81.0,62,62,2.5324,3.103,2.873,2.4161,2.728,-0.0031249999999998224
Bobby Ryan 2019,Bobby Ryan,2019,R,31.544,74,208,78.0,81.0,62.0,62,78,3.103,2.873,2.4161,2.728,2.3652,-0.414825
Nathan Gerbe 2014,Nathan Gerbe,2014,C,26.191,64,176,10.0,64.0,62.0,71,81,1.8433,1.281,0.3938,0.9409,1.7728,0.65805
Nathan Gerbe 2015,Nathan Gerbe,2015,C,27.19,64,176,64.0,62.0,71.0,81,78,1.281,0.3938,0.9409,1.7728,1.519,0.421875
Nathan Gerbe 2016,Nathan Gerbe,2016,C,28.19,64,176,62.0,71.0,81.0,78,47,0.3938,0.9409,1.7728,1.519,1.0344,-0.12222500000000003
Michael Frolik 2012,Michael Frolik,2012,R,23.62,73,186,,79.0,82.0,80,63,,2.2249,2.8035,1.6848,0.1878,-2.049933333333333
Michael Frolik 2013,Michael Frolik,2013,R,24.622,73,186,79.0,82.0,80.0,63,76,2.2249,2.8035,1.6848,0.1878,0.2026,-1.52265
Michael Frolik 2014,Michael Frolik,2014,R,25.622,73,186,82.0,80.0,63.0,76,81,2.8035,1.6848,0.1878,0.2026,0.9932,-0.2264750000000001
Michael Frolik 2015,Michael Frolik,2015,R,26.621,73,186,80.0,63.0,76.0,81,82,1.6848,0.1878,0.2026,0.9932,1.6407,0.8736
Michael Frolik 2016,Michael Frolik,2016,R,27.62,73,186,63.0,76.0,81.0,82,64,0.1878,0.2026,0.9932,1.6407,0.4292,-0.326875
Michael Frolik 2017,Michael Frolik,2017,R,28.622,73,186,76.0,81.0,82.0,64,82,0.2026,0.9932,1.6407,0.4292,1.1902,0.37377499999999997
Michael Frolik 2018,Michael Frolik,2018,R,29.622,73,186,81.0,82.0,64.0,82,70,0.9932,1.6407,0.4292,1.1902,0.599,-0.4643250000000001
Michael Frolik 2019,Michael Frolik,2019,R,30.621,73,186,82.0,64.0,82.0,70,65,1.6407,0.4292,1.1902,0.599,0.1167,-0.8480749999999999
Michael Frolik 2020,Michael Frolik,2020,R,31.62,73,186,64.0,82.0,70.0,65,67,0.4292,1.1902,0.599,0.1167,0.0436,-0.540175
Artem Anisimov 2013,Artem Anisimov,2013,C,24.357,76,199,1.0,82.0,82.0,79,59,,0.7183,1.8057,1.6051,1.7105,0.33413333333333317
Artem Anisimov 2014,Artem Anisimov,2014,C,25.356,76,199,82.0,82.0,79.0,59,81,0.7183,1.8057,1.6051,1.7105,2.0288,0.5689
Artem Anisimov 2015,Artem Anisimov,2015,C,26.355,76,199,82.0,79.0,59.0,81,52,1.8057,1.6051,1.7105,2.0288,1.5984,-0.189125
Artem Anisimov 2016,Artem Anisimov,2016,C,27.355,76,199,79.0,59.0,81.0,52,77,1.6051,1.7105,2.0288,1.5984,2.2721,0.5364
Artem Anisimov 2017,Artem Anisimov,2017,C,28.357,76,199,59.0,81.0,52.0,77,64,1.7105,2.0288,1.5984,2.2721,2.3799,0.47745000000000015
Artem Anisimov 2018,Artem Anisimov,2018,C,29.356,76,199,81.0,52.0,77.0,64,72,2.0288,1.5984,2.2721,2.3799,2.7206,0.6508000000000003
Artem Anisimov 2019,Artem Anisimov,2019,C,30.355,76,199,52.0,77.0,64.0,72,78,1.5984,2.2721,2.3799,2.7206,1.4092,-0.83355
Artem Anisimov 2020,Artem Anisimov,2020,C,31.355,76,199,77.0,64.0,72.0,78,57,2.2721,2.3799,2.7206,1.4092,1.5864,-0.6090500000000001
Brandon Sutter 2012,Brandon Sutter,2012,C,22.626,75,190,,50.0,72.0,82,82,,0.1177,1.9194,0.7559,0.448,-0.48300000000000004
Brandon Sutter 2013,Brandon Sutter,2013,C,23.628,75,190,50.0,72.0,82.0,82,82,0.1177,1.9194,0.7559,0.448,1.1924,0.3821499999999999
Brandon Sutter 2014,Brandon Sutter,2014,C,24.628,75,190,72.0,82.0,82.0,82,81,1.9194,0.7559,0.448,1.1924,1.0928,0.013875000000000082
Brandon Sutter 2015,Brandon Sutter,2015,C,25.627,75,190,82.0,82.0,82.0,81,80,0.7559,0.448,1.1924,1.0928,1.5167,0.6444249999999999
Matt Calvert 2016,Matt Calvert,2016,L,25.769,71,186,13.0,71.0,56.0,56,73,0.0679,0.4563,1.5518,0.8723,0.1616,-0.5754750000000001
Matt Calvert 2017,Matt Calvert,2017,L,26.771,71,186,71.0,56.0,56.0,73,65,0.4563,1.5518,0.8723,0.1616,0.1377,-0.6228
Matt Calvert 2018,Matt Calvert,2018,L,27.771,71,186,56.0,56.0,73.0,65,69,1.5518,0.8723,0.1616,0.1377,0.292,-0.38885
Matt Calvert 2019,Matt Calvert,2019,L,28.77,71,186,56.0,73.0,65.0,69,82,0.8723,0.1616,0.1377,0.292,0.2039,-0.162
Matt Calvert 2020,Matt Calvert,2020,L,29.769,71,186,73.0,65.0,69.0,82,58,0.1616,0.1377,0.292,0.2039,0.0613,-0.13749999999999998
Zac Rinaldo 2015,Zac Rinaldo,2015,C,24.296,70,192,,66.0,54.0,67,58,,0.0624,0.0396,0.0562,0.0733,0.02056666666666667
Zac Rinaldo 2016,Zac Rinaldo,2016,C,25.296,70,192,66.0,54.0,67.0,58,52,0.0624,0.0396,0.0562,0.0733,0.0266,-0.031275000000000004
Brandon Pirri 2017,Brandon Pirri,2017,C,25.479,72,180,1.0,49.0,49.0,61,60,1.7,1.4711,1.7337,2.1683,2.5606,0.792325
Joakim Nordstrom 2019,Joakim Nordstrom,2019,C,26.599,73,194,38.0,71.0,82.0,75,70,0.032,0.1002,0.0709,0.068,0.1045,0.036724999999999994
Joakim Nordstrom 2020,Joakim Nordstrom,2020,C,27.598,73,194,71.0,82.0,75.0,70,56,0.1002,0.0709,0.068,0.1045,0.0306,-0.0553
Joakim Nordstrom 2021,Joakim Nordstrom,2021,C,28.6,73,194,82.0,75.0,70.0,56,64,0.0709,0.068,0.1045,0.0306,0.0473,-0.021200000000000004
Tobias Rieder 2018,Tobias Rieder,2018,L,24.723,71,189,,72.0,82.0,80,78,,1.3981,2.2467,1.1967,0.334,-1.2798333333333334
Tobias Rieder 2019,Tobias Rieder,2019,L,25.723,71,189,72.0,82.0,80.0,78,67,1.3981,2.2467,1.1967,0.334,0.3687,-0.9251750000000001
Tobias Rieder 2020,Tobias Rieder,2020,L,26.722,71,189,82.0,80.0,78.0,67,64,2.2467,1.1967,0.334,0.3687,0.0827,-0.9538250000000001
Tobias Rieder 2021,Tobias Rieder,2021,L,27.724,71,189,80.0,78.0,67.0,64,64,1.1967,0.334,0.3687,0.0827,0.0428,-0.45272500000000004
Andrew Shaw 2016,Andrew Shaw,2016,R,24.201,71,182,37.0,82.0,80.0,79,78,1.6207,2.0406,2.6181,2.7137,1.9209,-0.32737499999999997
Andrew Shaw 2017,Andrew Shaw,2017,R,25.203,71,182,82.0,80.0,79.0,78,68,2.0406,2.6181,2.7137,1.9209,2.0836,-0.23972499999999997
Andrew Shaw 2018,Andrew Shaw,2018,R,26.202,71,182,80.0,79.0,78.0,68,51,2.6181,2.7137,1.9209,2.0836,2.3281,-0.0059749999999998415
Andrew Shaw 2019,Andrew Shaw,2019,R,27.201,71,182,79.0,78.0,68.0,51,63,2.7137,1.9209,2.0836,2.3281,2.0392,-0.222375
Jake Virtanen 2021,Jake Virtanen,2021,R,24.124,73,226,10.0,75.0,70.0,81,55,0.155,0.3071,1.2305,0.8843,0.5838,-0.06042499999999995
Justin Williams 2012,Justin Williams,2012,R,29.991,73,184,37.0,44.0,49.0,73,82,3.5009,2.6902,2.0429,2.637,2.627,-0.09075000000000033
Justin Williams 2013,Justin Williams,2013,R,30.993,73,184,44.0,49.0,73.0,82,82,2.6902,2.0429,2.637,2.627,2.1698,-0.32947499999999996
Justin Williams 2014,Justin Williams,2014,R,31.993,73,184,49.0,73.0,82.0,82,82,2.0429,2.637,2.627,2.1698,2.348,-0.021174999999999944
Justin Williams 2015,Justin Williams,2015,R,32.992,73,184,73.0,82.0,82.0,82,81,2.637,2.627,2.1698,2.348,1.6156,-0.8298500000000002
Justin Williams 2016,Justin Williams,2016,R,33.991,73,184,82.0,82.0,82.0,81,82,2.627,2.1698,2.348,1.6156,2.0274,-0.16269999999999962
Justin Williams 2017,Justin Williams,2017,R,34.993,73,184,82.0,82.0,81.0,82,80,2.1698,2.348,1.6156,2.0274,2.0694,0.029199999999999893
Justin Williams 2018,Justin Williams,2018,R,35.993,73,184,82.0,81.0,82.0,80,82,2.348,1.6156,2.0274,2.0694,2.1362,0.12110000000000021
Justin Williams 2019,Justin Williams,2019,R,36.992,73,184,81.0,82.0,80.0,82,82,1.6156,2.0274,2.0694,2.1362,2.6978,0.7356499999999999
Ilya Kovalchuk 2011,Ilya Kovalchuk,2011,L,27.464,75,222,,79.0,79.0,76,81,,5.693,5.7711,5.4235,4.1673,-1.4619
Ilya Kovalchuk 2012,Ilya Kovalchuk,2012,L,28.463,75,222,79.0,79.0,76.0,81,77,5.693,5.7711,5.4235,4.1673,4.9396,-0.32412499999999955
Ilya Kovalchuk 2013,Ilya Kovalchuk,2013,L,29.466,75,222,79.0,76.0,81.0,77,63,5.7711,5.4235,4.1673,4.9396,5.5009,0.4255249999999995
Alexander Steen 2011,Alexander Steen,2011,L,26.585,72,211,,76.0,81.0,68,72,,1.723,1.6062,2.7441,3.1266,1.1021666666666663
Alexander Steen 2012,Alexander Steen,2012,L,27.585,72,211,76.0,81.0,68.0,72,43,1.723,1.6062,2.7441,3.1266,2.5182,0.21822500000000034
Alexander Steen 2013,Alexander Steen,2013,L,28.587,72,211,81.0,68.0,72.0,43,68,1.6062,2.7441,3.1266,2.5182,2.5608,0.062024999999999775
